Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
2026-05-05 00:17:53,2.56,2.8,2.67,0.77,0
2026-05-05 00:17:55,2.64,2.67,2.67,1.07,0
2026-05-05 00:17:57,2.96,2.8,2.67,1.01,0
2026-05-05 00:17:59,2.25,2.67,2.67,0.04,0
2026-05-05 00:18:01,1.63,2.8,2.53,-0.45,0
2026-05-05 00:18:03,3.0,2.8,2.67,0.39,0
2026-05-05 00:18:05,1.61,2.8,2.67,0.33,0
2026-05-05 00:18:07,2.34,2.8,2.67,0.62,0
2026-05-05 00:18:09,2.64,2.8,2.67,0.79,0
2026-05-05 00:18:11,1.14,2.67,2.67,-0.74,0
2026-05-05 00:18:13,2.49,2.8,2.53,0.34,1
2026-05-05 00:18:15,3.32,2.93,2.67,0.81,1
2026-05-05 00:18:17,2.97,2.8,2.53,0.58,1
2026-05-05 00:18:19,2.93,2.8,2.67,0.33,1
2026-05-05 00:18:21,2.33,2.8,2.53,0.83,1
2026-05-05 00:18:23,2.55,2.8,2.67,0.74,1
2026-05-05 00:18:25,2.83,2.8,2.53,0.76,1
2026-05-05 00:18:27,1.36,2.8,2.53,-0.4,1
2026-05-05 00:18:29,2.35,2.8,2.53,0.26,1
2026-05-05 00:18:31,3.03,2.93,2.53,0.85,1
2026-05-05 00:18:33,1.25,2.8,2.53,-0.6,1
2026-05-05 00:18:35,2.81,2.8,2.67,0.73,1
2026-05-05 00:18:37,1.75,2.8,2.53,-1.31,1
2026-05-05 00:18:39,2.36,2.8,2.53,0.31,1
2026-05-05 00:18:41,3.24,2.8,2.53,0.43,1
2026-05-05 00:18:43,2.84,2.8,2.67,0.58,1
2026-05-05 00:18:45,2.49,2.8,2.53,0.63,1
2026-05-05 00:18:47,2.88,2.8,2.53,1.13,1
2026-05-05 00:18:49,2.59,2.8,2.53,0.88,1
2026-05-05 00:18:51,3.1,2.8,2.67,0.8,1
2026-05-05 00:18:53,2.91,2.8,2.53,0.95,1
2026-05-05 00:18:55,2.52,2.8,2.53,1.15,1
2026-05-05 00:18:57,3.02,2.8,2.67,1.23,1
2026-05-05 00:18:59,2.55,2.8,2.53,0.35,1
2026-05-05 00:19:01,2.72,2.8,2.53,0.64,1
2026-05-05 00:19:03,2.19,2.8,2.53,0.53,1
2026-05-05 00:19:05,2.95,2.67,2.53,0.43,1
2026-05-05 00:19:07,1.29,2.8,2.53,-1.41,1
2026-05-05 00:19:09,1.62,2.8,2.53,-0.7,1
2026-05-05 00:19:11,0.89,2.8,2.53,-0.8,1
2026-05-05 00:19:13,1.25,2.67,2.53,-0.63,1
2026-05-05 00:19:15,2.63,2.8,2.4,0.66,1
2026-05-05 00:19:17,2.65,2.93,2.4,0.69,1
2026-05-05 00:19:19,2.6,2.93,2.4,1.11,1
2026-05-05 00:19:21,3.06,2.93,2.27,0.53,1
2026-05-05 00:19:23,0.92,2.93,2.4,-0.98,1
2026-05-05 00:19:25,3.2,2.93,2.27,0.6,1
2026-05-05 00:19:27,1.13,3.07,2.27,-1.0,1
