Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778189667,3.65,2.67,2.67,-0.4,0
1778189669,2.56,2.67,2.67,-0.93,0
1778189671,2.5,2.67,2.67,-0.56,0
1778189673,2.91,2.67,2.53,-0.31,0
1778189675,3.51,2.8,2.53,-0.08,0
1778189677,3.66,2.67,2.67,-0.39,0
1778189679,3.59,2.67,2.67,-0.48,0
1778189681,3.41,2.67,2.67,-0.07,0
1778189683,3.05,2.67,2.67,0.02,0
1778189685,3.53,2.8,2.53,-0.27,0
1778189687,3.22,2.67,2.53,-0.76,0
1778189689,3.01,2.8,2.67,-0.22,0
1778189691,3.52,2.67,2.67,-0.29,0
1778189693,3.28,2.8,2.53,-0.88,0
1778189695,2.65,2.67,2.67,-1.17,0
1778189697,3.56,2.67,2.67,-0.22,0
1778189699,2.63,2.8,2.53,-1.23,0
1778189701,3.4,2.8,2.53,-0.11,0
1778189703,3.04,2.67,2.53,-0.59,0
1778189705,3.58,2.67,2.53,0.03,0
1778189707,2.98,2.67,2.67,0.05,0
1778189709,3.06,2.67,2.67,0.19,0
1778189711,3.25,2.8,2.67,-0.4,0
1778189713,3.75,2.67,2.53,0.76,0
1778189715,1.99,2.8,2.53,-1.42,0
1778189717,3.24,2.8,2.53,-0.49,0
1778189719,3.2,2.67,2.67,-0.37,0
1778189721,3.45,2.67,2.67,-0.46,0
1778189723,1.76,2.67,2.67,-1.38,0
1778189725,2.79,2.67,2.67,-0.62,0
1778189727,2.6,2.8,2.53,-0.15,0
1778189729,2.22,2.67,2.53,-0.99,0
1778189731,3.09,2.67,2.67,-0.27,0
1778189733,2.76,2.67,2.67,-0.76,0
1778189735,3.16,2.8,2.67,-0.27,0
1778189737,3.22,2.67,2.53,-0.53,0
1778189739,3.52,2.67,2.53,0.31,0
1778189741,3.45,2.8,2.53,-0.1,0
1778189743,3.24,2.67,2.67,-0.53,0
1778189745,3.75,2.67,2.67,0.02,0
1778189747,3.28,2.8,2.67,-0.41,0
1778189749,3.63,2.67,2.67,-0.27,0
1778189751,3.55,2.67,2.67,-0.87,0
1778189753,3.26,2.8,2.67,-0.49,0
1778189755,3.19,2.67,2.67,-0.63,0
1778189757,3.38,2.67,2.53,-0.63,0
1778189759,2.99,2.67,2.53,-0.76,0
1778189761,4.01,2.67,2.53,0.25,0
1778189763,2.11,2.67,2.53,-1.12,0
1778189765,3.62,2.67,2.53,-0.1,0
1778189767,3.07,2.67,2.67,-0.46,1
1778189769,3.32,2.67,2.67,-0.18,1
1778189771,3.11,2.67,2.53,-0.44,1
1778189773,3.9,2.67,2.53,0.22,1
1778189775,3.63,2.67,2.67,0.09,1
1778189777,3.38,2.67,2.53,-0.02,1
1778189779,3.18,2.8,2.53,0.11,1
1778189781,4.02,2.8,2.53,0.4,1
1778189783,3.41,2.8,2.53,0.12,1
1778189785,3.09,2.8,2.53,0.18,1
1778189787,3.3,2.67,2.53,-0.42,1
1778189789,2.78,2.8,2.53,0.01,1
1778189791,3.54,2.67,2.53,-0.71,1
1778189793,2.65,2.67,2.67,-0.41,1
1778189795,3.0,2.67,2.53,-0.36,1
1778189797,2.52,2.67,2.53,-0.61,1
1778189799,2.89,2.67,2.67,-0.44,1
1778189801,3.08,2.67,2.53,-0.88,1
1778189803,3.22,2.67,2.53,-0.69,1
1778189805,2.81,2.67,2.53,-0.23,1
1778189807,3.44,2.67,2.53,-0.18,1
1778189809,2.83,2.67,2.53,-0.15,1
1778189811,3.18,2.8,2.53,0.19,1
1778189813,3.56,2.8,2.53,0.21,1
1778189815,3.11,2.67,2.53,-0.52,1
1778189817,3.14,2.67,2.67,-0.37,1
1778189819,3.81,2.67,2.53,-0.21,1
1778189821,2.97,2.8,2.53,-0.15,1
1778189823,2.93,2.67,2.53,-1.17,1
1778189825,3.07,2.67,2.53,0.45,1
1778189827,2.72,2.8,2.53,-0.91,1
1778189829,3.3,2.67,2.53,-0.37,1
1778189831,2.09,2.67,2.67,-1.04,1
1778189833,3.28,2.8,2.53,-0.6,1
1778189835,2.94,2.8,2.67,-0.92,1
1778189837,3.42,2.8,2.53,-0.82,1
1778189839,1.82,2.8,2.53,-1.56,1
1778189841,3.32,2.67,2.53,0.09,1
1778189843,3.43,2.8,2.53,-0.64,1
1778189845,3.13,2.8,2.53,-0.48,1
1778189847,3.23,2.8,2.67,-0.44,1
1778189849,3.87,2.8,2.53,-0.38,1
1778189851,3.23,2.8,2.53,-0.06,1
1778189853,2.84,2.67,2.67,-0.55,1
1778189855,3.12,2.67,2.53,-0.24,1
1778189857,2.73,2.67,2.53,-0.79,1
1778189859,3.62,2.67,2.53,0.12,1
1778189861,2.61,2.67,2.67,-1.0,1
1778189863,3.23,2.67,2.53,0.03,1
1778189865,3.25,2.67,2.53,0.09,1
1778189867,3.36,2.67,2.67,0.02,1
1778189869,3.54,2.67,2.53,0.37,1
1778189871,3.31,2.67,2.53,0.17,1
1778189873,3.07,2.67,2.53,-0.2,1
1778189875,2.78,2.67,2.53,0.09,1
1778189877,3.47,2.8,2.53,0.21,1
1778189879,3.35,2.67,2.53,0.45,1
1778189881,3.44,2.67,2.53,0.07,1
1778189883,3.25,2.67,2.53,0.07,1
1778189885,3.83,2.67,2.53,-0.11,1
1778189887,2.4,2.67,2.53,-0.21,1
1778189889,3.77,2.67,2.53,-0.44,1
1778189891,2.39,2.67,2.67,-1.15,1
1778189893,3.65,2.67,2.53,0.2,1
