Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778190629,3.51,2.8,2.67,-0.33,0
1778190631,3.33,2.8,2.53,-0.74,0
1778190633,3.18,2.67,2.53,-0.4,0
1778190635,4.15,2.8,2.53,-0.15,0
1778190637,3.38,2.67,2.53,-0.94,0
1778190639,3.54,2.67,2.67,-0.34,0
1778190641,3.41,2.8,2.53,-0.38,0
1778190643,3.41,2.8,2.67,-0.26,0
1778190645,3.15,2.67,2.67,-0.8,0
1778190647,2.52,2.8,2.67,-1.43,0
1778190649,2.94,2.67,2.67,-0.05,0
1778190651,2.36,2.8,2.53,-0.86,0
1778190653,3.23,2.67,2.53,-0.28,0
1778190655,2.66,2.67,2.53,-1.16,0
1778190657,3.99,2.8,2.53,-0.12,0
1778190659,3.75,2.67,2.53,0.35,0
1778190661,4.42,2.67,2.53,0.13,0
1778190663,2.69,2.8,2.53,-0.49,0
1778190665,4.01,2.67,2.53,-0.39,0
1778190667,3.44,2.8,2.53,0.25,0
1778190669,3.53,2.67,2.67,-0.05,0
1778190671,3.45,2.67,2.53,0.52,0
1778190673,3.47,2.8,2.53,-0.34,0
1778190675,3.4,2.67,2.53,0.35,0
1778190677,3.37,2.8,2.67,-0.62,0
1778190679,3.3,2.67,2.67,-0.38,0
1778190681,2.8,2.67,2.67,-0.87,0
1778190683,3.6,2.8,2.67,0.14,0
1778190685,2.55,2.67,2.67,-0.49,0
1778190687,3.16,2.8,2.67,-0.47,0
1778190689,3.01,2.67,2.67,-0.14,0
1778190691,3.46,2.8,2.67,-0.14,0
1778190693,2.91,2.67,2.67,0.46,0
1778190695,3.64,2.8,2.53,-0.03,0
1778190697,3.24,2.67,2.53,-0.32,0
1778190699,4.01,2.67,2.53,0.47,0
1778190701,3.89,2.67,2.53,-0.13,0
1778190703,3.87,2.67,2.53,-0.04,0
1778190705,3.62,2.67,2.67,-0.22,0
1778190707,3.43,2.67,2.67,-0.32,0
1778190709,3.66,2.67,2.53,-0.08,0
1778190711,2.62,2.67,2.53,-0.62,0
1778190713,3.71,2.67,2.67,-0.3,0
1778190715,2.59,2.67,2.67,-1.38,0
1778190717,3.87,2.67,2.53,-0.09,0
1778190719,3.65,2.8,2.53,0.22,0
1778190721,2.38,2.67,2.53,-0.86,0
1778190723,3.73,2.67,2.53,-0.29,0
1778190725,2.45,2.8,2.67,-1.21,0
1778190727,3.46,2.67,2.67,-0.35,0
1778190729,3.33,2.8,2.67,-0.64,0
1778190731,2.83,2.67,2.53,-0.24,0
1778190733,3.35,2.8,2.53,0.23,0
1778190735,3.69,2.8,2.53,-0.45,0
1778190737,3.37,2.67,2.53,0.01,0
1778190739,3.92,2.67,2.53,0.02,0
1778190741,3.25,2.8,2.53,-0.61,0
1778190743,3.37,2.67,2.53,-0.32,0
1778190745,3.53,2.67,2.53,-0.44,0
1778190747,3.69,2.8,2.53,0.07,0
1778190749,3.66,2.8,2.53,0.14,0
1778190751,3.2,2.67,2.53,-0.46,0
1778190753,3.55,2.67,2.67,0.08,0
1778190755,3.11,2.67,2.67,-0.73,0
1778190757,3.55,2.67,2.67,-0.05,0
1778190759,3.35,2.8,2.67,-0.77,0
1778190761,3.85,2.67,2.67,-0.81,0
1778190763,3.31,2.8,2.53,-0.22,0
1778190765,3.38,2.8,2.53,-0.62,0
1778190767,4.09,2.67,2.67,-0.19,0
1778190769,3.59,2.67,2.67,0.06,0
1778190771,3.72,2.8,2.67,0.3,0
1778190773,3.29,2.67,2.67,-0.34,0
1778190775,3.46,2.67,2.67,-0.51,0
1778190777,3.54,2.8,2.67,-0.59,0
1778190779,3.72,2.8,2.53,-0.03,0
1778190781,2.53,2.67,2.53,-0.62,0
1778190783,3.31,2.67,2.53,0.3,0
1778190785,2.79,2.8,2.53,-0.57,0
1778190787,3.81,2.67,2.53,0.16,0
1778190789,3.64,2.67,2.53,-0.32,0
1778190791,3.56,2.67,2.53,-0.37,0
1778190793,3.6,2.67,2.67,0.05,0
1778190795,3.51,2.8,2.67,-0.3,0
1778190797,3.76,2.67,2.67,-0.11,0
1778190799,3.8,2.67,2.67,-0.39,1
1778190801,3.56,2.93,2.53,-0.03,1
1778190803,3.89,2.93,2.4,-0.22,1
1778190805,3.88,2.93,2.4,-0.05,1
1778190807,3.09,2.93,2.27,-0.25,1
1778190809,3.59,2.93,2.27,-0.66,1
1778190811,3.46,2.93,2.27,-0.63,1
1778190813,3.81,2.93,2.27,-0.04,1
1778190815,3.26,2.93,2.27,-0.54,1
1778190817,3.52,2.93,2.27,-0.8,1
1778190819,2.64,2.93,2.27,-0.92,1
1778190821,3.42,2.93,2.27,-0.62,1
1778190823,3.44,2.93,2.27,-0.95,1
1778190825,3.58,2.93,2.4,-0.32,1
1778190827,3.73,2.93,2.27,0.14,1
1778190829,2.79,2.93,2.27,-0.53,1
1778190831,3.62,2.93,2.27,-0.16,1
1778190833,3.52,2.93,2.27,-0.16,1
1778190835,3.44,2.93,2.27,0.2,1
1778190837,3.19,2.93,2.4,-0.45,1
1778190839,3.76,2.93,2.27,-0.29,1
1778190841,3.17,3.07,2.4,-0.03,1
1778190843,3.6,2.93,2.27,0.0,1
1778190845,2.36,2.93,2.27,-0.2,1
1778190847,3.35,2.93,2.27,-0.7,1
1778190849,3.06,2.93,2.27,-0.81,1
1778190851,3.24,2.93,2.27,0.08,1
1778190853,2.8,2.93,2.27,-0.53,1
1778190855,2.97,3.07,2.27,0.08,1
1778190857,3.6,3.07,2.27,-0.31,1
1778190859,2.94,2.93,2.27,0.26,1
1778190861,3.4,2.93,2.27,-0.17,1
1778190863,3.03,2.93,2.27,-0.47,1
1778190865,3.19,2.93,2.4,-0.05,1
1778190867,3.11,3.07,2.27,-0.26,1
1778190869,3.44,2.93,2.27,-0.09,1
1778190871,3.77,2.93,2.27,0.05,1
1778190873,3.18,2.93,2.27,-0.24,1
1778190875,3.51,2.93,2.27,-0.2,1
1778190877,3.76,2.93,2.4,0.33,1
1778190879,3.01,2.93,2.27,-0.65,1
1778190881,3.54,2.93,2.27,-0.38,1
1778190883,2.69,3.07,2.4,-0.99,1
1778190885,3.45,2.93,2.27,0.06,1
1778190887,3.83,2.93,2.4,0.28,1
1778190889,3.71,2.93,2.27,-0.02,1
1778190891,4.29,2.93,2.27,0.59,1
1778190893,3.97,2.93,2.27,0.4,1
1778190895,3.64,2.93,2.27,0.69,1
1778190897,3.28,2.93,2.4,-0.04,1
1778190899,3.49,3.07,2.27,-0.09,1
1778190901,3.52,2.93,2.4,-0.68,1
1778190903,3.82,2.93,2.27,0.29,1
1778190905,3.63,2.93,2.27,-0.26,1
1778190907,3.58,2.93,2.27,0.47,1
1778190909,2.66,2.93,2.27,-0.82,1
1778190911,3.67,2.93,2.27,0.16,1
1778190913,3.07,2.93,2.4,-0.16,1
1778190915,3.72,2.93,2.27,0.07,1
1778190917,2.43,2.93,2.27,-1.38,1
1778190919,3.93,2.93,2.27,-0.58,1
1778190921,3.78,3.07,2.27,0.17,1
1778190923,3.65,2.93,2.27,-0.19,1
1778190925,3.89,2.93,2.27,-0.04,1
1778190927,3.04,2.93,2.27,-0.14,1
1778190929,3.4,2.93,2.27,-0.44,1
1778190931,3.55,2.93,2.27,0.23,1
1778190933,3.37,2.93,2.27,-0.3,1
1778190935,3.65,2.93,2.27,-0.42,1
1778190937,3.73,2.93,2.4,-0.06,1
1778190939,3.51,2.93,2.27,-0.24,1
1778190941,3.56,2.93,2.27,0.48,1
1778190943,2.98,2.93,2.4,-0.85,1
1778190945,3.3,2.93,2.27,-0.06,1
1778190947,2.4,2.93,2.27,-0.69,1
1778190949,3.24,2.93,2.4,-0.18,1
1778190951,3.01,2.8,2.27,-0.16,1
1778190953,3.4,3.07,2.27,-0.19,1
1778190955,3.53,2.93,2.27,-0.19,1
1778190957,3.12,2.93,2.27,-0.22,1
1778190959,3.26,2.93,2.27,0.41,1
1778190961,3.36,2.93,2.27,0.61,1
