Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778183406,-0.53,0.0,0.0,-0.3,0
1778183408,0.4,0.0,0.0,-0.21,0
1778183410,0.21,0.0,0.0,0.55,0
1778183412,0.28,0.0,0.0,0.05,0
1778183414,3.79,1.33,1.2,0.65,0
1778183416,3.74,2.8,2.67,1.45,0
1778183418,3.92,2.8,2.67,1.36,0
1778183420,3.83,2.8,2.67,1.12,0
1778183422,3.88,2.8,2.67,0.91,0
1778183424,3.96,2.93,2.8,0.28,0
1778183426,3.84,2.8,2.67,0.95,0
1778183428,3.56,2.8,2.67,0.37,0
1778183430,3.04,2.8,2.8,0.76,0
1778183432,3.31,2.8,2.67,0.31,0
1778183434,3.85,2.8,2.8,0.73,0
1778183436,2.98,2.8,2.67,-0.04,0
1778183438,3.82,2.8,2.67,0.43,0
1778183440,2.99,2.8,2.67,-0.04,0
1778183442,3.15,2.8,2.67,0.46,0
1778183444,3.75,2.8,2.67,0.92,0
1778183446,3.56,2.8,2.67,1.09,0
1778183448,3.04,2.8,2.67,0.94,0
1778183450,4.03,2.8,2.67,0.3,0
1778183452,3.23,2.8,2.67,0.43,0
1778183454,3.17,2.8,2.67,0.94,0
1778183456,3.71,2.67,2.53,1.34,0
1778183458,2.85,2.8,2.67,1.11,0
1778183460,3.46,2.8,2.67,1.02,0
1778183462,3.18,2.8,2.67,0.19,0
1778183464,3.57,2.8,2.67,1.15,0
1778183466,2.5,2.8,2.67,0.53,0
1778183468,4.2,2.8,2.67,1.45,0
1778183470,3.25,2.8,2.67,0.57,0
1778183472,3.34,2.8,2.67,1.15,0
1778183474,3.46,2.8,2.67,1.13,0
1778183476,3.56,2.8,2.67,0.83,0
1778183478,3.18,2.8,2.67,1.23,0
1778183480,3.09,2.67,2.67,1.36,0
1778183482,3.48,2.8,2.67,1.43,0
1778183484,3.87,2.67,2.67,0.87,0
1778183486,4.02,2.8,2.67,1.27,0
1778183488,3.3,2.8,2.67,0.85,0
1778183490,2.93,2.8,2.67,0.95,0
1778183492,3.19,2.8,2.67,0.73,0
1778183494,2.95,2.67,2.67,1.08,0
1778183496,2.73,2.8,2.67,-0.27,0
1778183498,3.27,2.8,2.53,0.9,0
1778183500,2.79,2.67,2.67,0.1,0
1778183502,3.49,2.8,2.67,1.07,0
1778183504,3.07,2.8,2.67,0.99,0
1778183506,3.61,2.67,2.67,0.93,0
1778183508,3.54,2.8,2.67,1.06,0
1778183510,2.94,2.8,2.67,1.04,0
1778183512,2.78,2.8,2.67,0.74,0
1778183514,3.72,2.8,2.67,1.14,0
1778183516,3.34,2.67,2.67,0.69,0
1778183518,3.17,2.8,2.67,0.71,0
1778183520,2.95,2.8,2.67,1.03,0
1778183522,2.5,2.67,2.67,0.94,0
1778183524,2.82,2.8,2.67,1.15,0
1778183526,2.68,2.8,2.67,0.55,0
1778183528,3.03,2.67,2.67,0.97,0
1778183530,2.5,2.8,2.67,0.55,0
1778183532,3.36,2.8,2.67,1.55,0
1778183534,2.82,2.67,2.53,0.35,0
1778183536,2.67,2.8,2.67,1.11,0
1778183538,2.93,2.8,2.67,1.53,0
1778183540,2.85,2.67,2.67,0.79,0
1778183542,2.85,2.67,2.53,0.75,0
1778183544,2.94,2.67,2.67,1.5,0
1778183546,3.2,2.8,2.53,0.99,0
1778183548,3.24,2.8,2.67,1.09,0
1778183550,3.46,2.67,2.67,1.58,0
1778183552,3.03,2.67,2.67,1.22,0
1778183554,3.1,2.67,2.67,1.37,0
1778183556,2.12,2.67,2.53,0.77,0
