Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778197279,3.29,2.67,2.53,0.16,0
1778197281,3.48,2.67,2.53,0.67,0
1778197283,2.94,2.67,2.53,-0.15,0
1778197285,3.3,2.67,2.67,0.21,0
1778197287,3.02,2.8,2.67,-0.2,0
1778197289,2.82,2.67,2.67,0.48,0
1778197291,3.01,2.67,2.53,-0.12,0
1778197293,2.92,2.67,2.53,0.02,0
1778197295,3.53,2.67,2.53,-0.14,0
1778197297,2.07,2.67,2.67,-0.69,0
1778197299,3.19,2.67,2.53,0.32,0
1778197301,2.61,2.67,2.53,-1.02,0
1778197303,1.81,2.8,2.53,-1.04,0
1778197305,1.52,2.67,2.53,-1.29,0
1778197307,3.0,2.8,2.67,-0.3,0
1778197309,3.13,2.67,2.67,0.3,0
1778197311,2.94,2.8,2.53,-0.02,0
1778197313,3.03,2.67,2.53,0.02,0
1778197315,3.3,2.8,2.53,-0.11,0
1778197317,3.59,2.67,2.67,-0.09,0
1778197319,3.27,2.8,2.67,0.13,0
1778197321,3.54,2.67,2.53,0.13,0
1778197323,3.57,2.67,2.53,-0.41,0
1778197325,3.42,2.67,2.67,0.06,0
1778197327,2.81,2.67,2.53,-0.74,0
1778197329,3.77,2.67,2.53,-0.41,0
1778197331,2.4,2.67,2.67,-0.58,0
1778197333,2.68,2.8,2.53,-0.31,0
1778197335,2.65,2.67,2.53,-0.01,0
1778197337,2.85,2.8,2.67,0.14,0
1778197339,3.12,2.67,2.67,0.39,0
1778197341,3.22,2.8,2.67,-0.37,0
1778197343,3.55,2.67,2.67,0.47,0
1778197345,3.15,2.8,2.53,-0.4,0
1778197347,3.21,2.67,2.53,0.57,0
1778197349,3.36,2.67,2.53,0.08,0
1778197351,2.61,2.8,2.67,-0.06,0
1778197353,2.96,2.67,2.67,-0.03,0
1778197355,3.42,2.8,2.53,-0.37,0
1778197357,2.53,2.67,2.53,-0.21,0
1778197359,2.71,2.67,2.53,-0.05,0
1778197361,2.22,2.67,2.67,-0.29,0
1778197363,3.03,2.8,2.67,0.43,0
1778197365,2.89,2.67,2.53,-0.76,0
1778197367,3.14,2.67,2.53,0.14,0
1778197369,2.64,2.67,2.67,-0.08,0
1778197371,2.72,2.67,2.53,0.35,0
1778197373,3.13,2.67,2.53,0.24,0
1778197375,3.57,2.67,2.53,0.32,0
1778197377,3.31,2.67,2.53,0.33,0
1778197379,3.12,2.67,2.67,0.56,0
1778197381,3.06,2.67,2.67,0.13,0
1778197383,3.42,2.67,2.53,1.04,0
1778197385,2.98,2.8,2.53,0.22,0
1778197387,3.09,2.67,2.53,-0.01,0
1778197389,3.22,2.67,2.53,0.52,0
1778197391,1.92,2.67,2.67,-0.73,0
1778197393,3.28,2.67,2.53,0.43,0
1778197395,2.92,2.8,2.53,-0.66,0
1778197397,2.76,2.67,2.67,0.03,0
1778197399,2.57,2.67,2.67,0.34,0
1778197401,2.99,2.67,2.53,0.4,0
1778197403,2.76,2.67,2.53,0.31,0
1778197405,2.77,2.67,2.53,0.08,0
1778197407,2.63,2.67,2.53,0.42,0
1778197409,2.88,2.67,2.53,0.34,0
1778197411,2.62,2.67,2.53,0.44,0
1778197413,3.34,2.67,2.67,0.04,0
1778197415,3.4,2.8,2.53,0.0,0
1778197417,2.99,2.67,2.53,0.0,0
1778197419,2.97,2.67,2.53,0.03,0
1778197421,3.14,2.67,2.53,-0.31,0
1778197423,2.79,2.67,2.67,0.39,0
1778197425,2.23,2.67,2.53,0.09,0
1778197427,3.06,2.67,2.53,0.78,0
1778197429,2.75,2.8,2.53,-0.42,0
1778197431,3.21,2.67,2.53,0.28,0
1778197433,3.13,2.8,2.53,0.14,0
1778197435,3.16,2.67,2.67,0.51,0
1778197437,3.14,2.8,2.53,0.61,0
1778197439,2.43,2.67,2.53,0.59,0
1778197441,2.83,2.67,2.67,0.45,0
1778197443,2.76,2.67,2.53,-0.35,0
1778197445,3.16,2.67,2.53,0.32,0
1778197447,3.58,2.8,2.67,0.5,0
1778197449,2.98,2.67,2.53,0.18,0
1778197451,2.52,2.8,2.53,-0.14,0
1778197453,3.29,2.67,2.53,0.56,0
1778197455,2.23,2.8,2.53,0.01,0
