Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778203768,3.97,2.67,2.67,-0.02,0
1778203770,3.42,2.67,2.53,-0.03,0
1778203772,3.59,2.8,2.67,-0.71,0
1778203774,3.57,2.67,2.53,-0.17,0
1778203776,3.37,2.8,2.53,-0.24,0
1778203778,3.15,2.67,2.53,-0.29,0
1778203780,3.44,2.67,2.67,0.13,0
1778203782,2.71,2.8,2.67,-0.39,0
1778203784,3.63,2.67,2.53,-0.19,0
1778203786,3.4,2.67,2.53,0.25,0
1778203788,2.39,2.8,2.67,-0.42,0
1778203790,3.31,2.67,2.53,0.01,0
1778203792,3.17,2.67,2.53,-0.25,0
1778203794,3.51,2.67,2.67,-0.15,0
1778203796,2.24,2.8,2.67,-1.16,0
1778203798,3.33,2.67,2.53,-0.17,0
1778203800,2.59,2.8,2.67,-0.47,0
1778203802,2.52,3.07,2.13,-0.02,1
1778203804,3.28,3.07,2.13,-0.16,1
1778203806,2.79,3.07,2.13,-0.41,1
1778203808,3.34,3.07,2.13,-0.55,1
1778203810,2.23,2.93,2.27,-0.2,1
1778203812,3.58,2.93,2.13,-0.75,1
1778203814,2.97,3.07,2.13,-0.6,1
1778203816,3.39,3.07,2.13,0.3,1
1778203818,2.81,2.93,2.13,-0.19,1
1778203820,3.88,2.93,2.13,-0.16,1
1778203822,2.7,3.07,2.13,-1.24,1
1778203824,2.9,2.93,2.13,-0.46,1
1778203826,2.71,3.07,2.13,-0.94,1
1778203828,3.32,3.07,2.27,-0.07,1
1778203830,3.0,2.93,2.13,-0.33,1
1778203832,2.87,2.93,2.13,-0.5,1
1778203834,3.04,2.93,2.13,-0.03,1
1778203836,3.36,2.93,2.13,0.02,1
1778203838,2.98,3.07,2.13,-0.17,1
1778203840,2.99,3.07,2.13,-0.51,1
1778203842,3.28,2.93,2.13,-0.37,1
1778203844,2.94,3.07,2.13,-0.19,1
1778203846,3.23,3.07,2.13,-0.09,1
1778203848,3.11,2.93,2.13,0.13,1
1778203850,2.8,3.07,2.13,-0.78,1
1778203852,2.11,3.07,2.13,-0.78,1
