Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778195508,3.08,2.67,2.67,-0.07,0
1778195510,3.43,2.67,2.53,0.47,0
1778195512,3.48,2.67,2.53,-0.19,0
1778195514,3.15,2.67,2.67,0.8,0
1778195516,3.34,2.8,2.67,0.1,0
1778195518,3.01,2.8,2.67,0.35,0
1778195520,3.44,2.67,2.53,-0.19,0
1778195522,2.35,2.8,2.53,0.39,0
1778195524,3.56,2.67,2.67,0.34,0
1778195526,3.09,2.8,2.67,0.12,0
1778195528,3.16,2.67,2.53,-0.38,0
1778195530,2.81,2.67,2.53,-0.47,0
1778195532,3.73,2.8,2.53,0.5,0
1778195534,2.6,2.67,2.53,0.53,0
1778195536,3.43,2.67,2.67,0.53,0
1778195538,2.77,2.67,2.67,-1.2,0
1778195540,3.2,2.67,2.67,0.26,0
1778195542,2.64,2.67,2.67,0.24,0
1778195544,2.93,2.8,2.53,0.7,0
1778195546,3.21,2.67,2.53,0.1,0
1778195548,3.41,2.67,2.53,0.49,0
1778195550,3.57,2.8,2.53,0.34,0
1778195552,3.59,2.67,2.53,0.8,0
1778195554,3.84,2.67,2.53,0.17,0
1778195556,3.67,2.8,2.53,0.23,0
1778195558,2.96,2.67,2.67,0.06,0
1778195560,2.72,2.8,2.53,0.05,0
1778195562,3.23,2.67,2.53,0.18,0
1778195564,3.17,2.67,2.67,-0.05,0
1778195566,3.06,2.8,2.67,-0.23,0
1778195568,2.78,2.8,2.67,-0.96,0
1778195570,2.89,2.67,2.67,-0.08,0
1778195572,2.87,2.8,2.53,-0.29,0
1778195574,3.4,2.67,2.53,0.0,0
1778195576,3.61,2.67,2.53,0.45,0
1778195578,3.61,2.8,2.53,-0.39,0
1778195580,3.22,2.67,2.67,0.3,0
1778195582,3.86,2.67,2.67,0.14,0
1778195584,3.6,2.8,2.67,0.06,0
1778195586,2.82,2.67,2.67,0.24,0
1778195588,1.58,2.67,2.53,-1.39,0
1778195590,3.54,2.8,2.53,0.45,0
1778195592,3.61,2.67,2.53,0.87,0
1778195594,2.17,2.8,2.67,-0.57,0
1778195596,3.32,2.67,2.53,0.58,0
1778195598,1.43,2.67,2.53,-0.68,0
1778195600,3.23,2.67,2.53,0.47,0
1778195602,2.84,2.67,2.67,-0.12,0
1778195604,3.29,2.67,2.67,0.42,0
1778195606,3.18,2.8,2.67,0.03,0
1778195608,3.36,2.67,2.67,0.15,0
1778195610,3.62,2.8,2.67,0.24,0
