Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778190121,3.39,2.67,2.53,-0.36,0
1778190123,2.87,2.67,2.67,0.43,0
1778190125,3.37,2.67,2.67,-0.1,0
1778190127,3.31,2.8,2.67,-0.29,0
1778190129,3.87,2.67,2.53,0.15,0
1778190131,2.99,2.67,2.53,0.21,0
1778190133,3.96,2.67,2.53,0.44,0
1778190135,3.23,2.8,2.67,0.08,0
1778190137,4.08,2.67,2.67,0.53,0
1778190139,3.2,2.67,2.67,-0.69,0
1778190141,3.6,2.67,2.67,0.04,0
1778190143,2.47,2.67,2.67,-0.17,0
1778190145,3.32,2.8,2.67,0.23,0
1778190147,3.05,2.67,2.53,-0.29,0
1778190149,3.31,2.8,2.53,0.0,0
1778190151,3.13,2.67,2.67,-0.05,0
1778190153,3.31,2.67,2.67,-0.36,0
1778190155,3.54,2.8,2.67,0.18,0
1778190157,3.27,2.8,2.53,0.13,0
1778190159,3.36,2.67,2.53,-0.03,0
1778190161,3.2,2.67,2.53,-0.14,0
1778190163,3.32,2.67,2.53,0.45,0
1778190165,3.12,2.8,2.53,0.35,0
1778190167,2.53,2.67,2.53,-0.88,0
1778190169,3.04,2.8,2.67,-0.34,0
1778190171,3.49,2.67,2.67,-0.07,0
1778190173,2.7,2.67,2.53,-0.08,0
1778190175,3.34,2.67,2.53,0.3,0
1778190177,2.44,2.8,2.53,-0.5,0
1778190179,3.64,2.67,2.53,0.27,0
1778190181,3.15,2.67,2.67,-0.65,0
1778190183,3.41,2.8,2.67,-0.54,0
1778190185,3.5,2.67,2.67,0.06,0
1778190187,3.37,2.67,2.53,-0.63,0
1778190189,3.49,2.8,2.53,-0.43,0
1778190191,3.74,2.67,2.53,-0.55,0
1778190193,3.1,2.67,2.53,-0.31,0
1778190195,3.59,2.8,2.53,-0.07,0
1778190197,3.87,2.67,2.53,-0.56,0
1778190199,3.86,2.67,2.67,0.14,0
1778190201,3.4,2.8,2.67,-0.24,0
1778190203,2.54,2.67,2.67,-1.22,0
1778190205,3.38,2.67,2.53,-0.07,0
1778190207,2.68,2.67,2.53,-0.73,0
1778190209,3.42,2.67,2.53,0.1,0
1778190211,2.79,2.67,2.67,-0.81,0
1778190213,2.68,2.67,2.67,-0.03,0
1778190215,3.45,2.67,2.53,0.02,0
1778190217,3.81,2.67,2.53,-0.16,0
1778190219,3.77,2.67,2.67,-0.3,0
1778190221,3.49,2.67,2.67,-0.33,0
1778190223,3.72,2.67,2.67,-0.75,0
1778190225,4.23,2.8,2.67,-0.05,0
1778190227,2.82,2.8,2.67,-0.05,0
1778190229,3.07,2.67,2.67,-0.44,0
1778190231,2.68,2.67,2.53,-0.35,0
1778190233,2.3,2.8,2.53,-1.16,0
1778190235,3.4,2.67,2.53,0.37,0
1778190237,2.62,2.8,2.53,-1.15,0
1778190239,3.86,2.67,2.67,-0.35,0
1778190241,1.19,2.8,2.67,-2.11,0
1778190243,2.89,2.67,2.67,-0.75,0
1778190245,2.37,2.67,2.53,-0.54,0
1778190247,2.92,2.67,2.53,-0.63,0
1778190249,2.65,2.67,2.53,-0.27,0
1778190251,2.9,2.8,2.67,-0.8,0
1778190253,2.89,2.67,2.67,-0.35,0
1778190255,2.89,2.67,2.67,-0.46,0
1778190257,3.42,2.8,2.53,-0.07,0
1778190259,3.31,2.67,2.53,-0.7,0
1778190261,1.67,2.67,2.53,-2.24,0
1778190263,2.91,2.8,2.53,-0.84,0
1778190265,2.86,2.67,2.67,-0.2,0
1778190267,2.44,2.67,2.67,-1.42,0
1778190269,3.11,2.67,2.67,0.1,0
1778190271,2.65,2.67,2.67,-0.4,0
1778190273,2.77,2.8,2.67,0.08,0
1778190275,2.81,2.67,2.67,-0.98,0
1778190277,3.1,2.8,2.67,-0.86,0
1778190279,3.25,2.67,2.53,-0.22,0
1778190281,3.5,2.67,2.53,0.04,0
1778190283,3.48,2.67,2.53,-0.13,0
1778190285,3.38,2.8,2.67,-0.47,0
1778190287,3.99,2.67,2.53,-0.38,0
1778190289,2.9,2.67,2.53,-0.42,1
1778190291,2.41,2.8,2.67,-0.64,1
1778190293,2.81,2.8,2.4,-0.55,1
1778190295,2.95,2.93,2.4,-0.12,1
1778190297,2.65,2.93,2.4,-1.08,1
1778190299,2.86,2.8,2.4,-0.43,1
1778190301,2.35,2.8,2.4,-1.43,1
1778190303,3.17,2.8,2.4,-0.77,1
1778190305,2.5,2.8,2.4,-1.49,1
1778190307,2.96,2.8,2.27,-0.81,1
1778190309,3.12,2.93,2.4,-0.98,1
1778190311,2.69,2.93,2.4,-0.75,1
1778190313,1.5,2.93,2.4,-1.65,1
1778190315,2.87,2.93,2.4,-1.05,1
1778190317,3.07,2.8,2.4,-0.71,1
1778190319,3.42,2.8,2.4,-0.19,1
1778190321,2.97,2.8,2.4,-0.86,1
1778190323,2.89,2.93,2.4,-0.78,1
1778190325,2.75,2.93,2.4,-0.62,1
1778190327,2.69,2.93,2.4,-0.35,1
1778190329,2.52,2.93,2.27,-0.9,1
1778190331,2.37,2.93,2.4,-0.86,1
1778190333,2.96,2.93,2.27,-0.89,1
1778190335,2.43,2.8,2.4,-1.61,1
1778190337,3.15,2.8,2.4,-0.27,1
1778190339,1.01,2.8,2.4,-1.8,1
1778190341,1.87,2.8,2.4,-1.51,1
1778190343,2.72,2.8,2.4,-0.35,1
1778190345,3.02,2.8,2.4,-0.78,1
1778190347,2.96,2.8,2.4,-0.15,1
1778190349,2.54,2.8,2.4,-0.76,1
1778190351,2.87,2.8,2.27,-0.31,1
1778190353,3.07,2.8,2.27,-0.31,1
1778190355,3.11,2.93,2.4,-0.5,1
1778190357,3.36,2.93,2.4,-0.65,1
1778190359,2.86,2.8,2.4,-0.74,1
1778190361,2.49,2.8,2.4,-0.44,1
1778190363,2.87,2.93,2.4,-1.03,1
1778190365,2.35,2.93,2.4,-0.59,1
1778190367,2.98,2.93,2.4,-0.57,1
1778190369,2.02,2.93,2.4,-0.75,1
1778190371,3.2,2.8,2.27,-0.58,1
1778190373,3.53,2.8,2.4,-0.27,1
1778190375,2.82,2.8,2.4,-0.84,1
1778190377,3.29,2.93,2.4,-0.69,1
1778190379,3.62,2.93,2.4,-0.5,1
1778190381,3.06,2.93,2.4,0.26,1
1778190383,3.25,2.93,2.4,-0.82,1
1778190385,2.94,2.8,2.4,-0.33,1
1778190387,2.98,2.8,2.27,-0.43,1
1778190389,3.18,2.8,2.4,-0.63,1
1778190391,3.2,2.93,2.4,-1.01,1
1778190393,3.27,2.93,2.4,-0.65,1
1778190395,2.52,2.93,2.4,-1.56,1
1778190397,2.55,2.93,2.27,0.0,1
1778190399,1.95,2.93,2.4,-0.97,1
1778190401,2.89,2.8,2.4,-0.83,1
1778190403,2.39,2.8,2.4,-0.72,1
1778190405,2.63,2.93,2.27,-1.12,1
1778190407,3.03,2.93,2.4,-0.72,1
1778190409,2.66,2.93,2.4,-0.64,1
1778190411,2.56,2.93,2.4,-0.62,1
1778190413,2.93,2.93,2.4,-0.76,1
1778190415,3.14,2.93,2.4,-0.72,1
1778190417,3.66,2.8,2.27,-0.77,1
1778190419,3.68,2.8,2.4,-0.71,1
1778190421,3.25,2.8,2.4,-0.31,1
1778190423,3.23,2.8,2.4,-0.77,1
1778190425,2.09,2.93,2.4,-1.71,1
1778190427,3.24,2.93,2.4,-0.58,1
1778190429,1.72,2.93,2.27,-1.46,1
1778190431,2.65,2.8,2.4,-0.47,1
1778190433,2.91,2.8,2.4,-1.22,1
1778190435,3.26,2.8,2.4,-0.44,1
1778190437,2.64,2.93,2.4,-0.92,1
1778190439,2.93,2.93,2.27,-0.71,1
1778190441,3.33,2.93,2.4,-0.42,1
1778190443,3.08,2.93,2.4,-0.28,1
1778190445,3.49,2.93,2.27,-0.92,1
1778190447,3.0,2.93,2.4,-0.61,1
1778190449,3.44,2.93,2.4,-0.22,1
1778190451,3.71,2.8,2.4,-0.67,1
1778190453,2.89,2.8,2.4,-0.49,1
1778190455,2.46,2.8,2.27,-1.09,1
1778190457,2.92,2.8,2.4,-0.77,1
1778190459,2.76,2.93,2.4,-1.02,1
1778190461,3.07,2.8,2.4,-0.91,1
1778190463,1.51,2.8,2.4,-1.62,1
1778190465,3.44,2.8,2.4,-0.53,1
1778190467,3.09,2.93,2.4,-0.94,1
1778190469,2.62,2.93,2.4,-0.79,1
1778190471,2.83,2.93,2.27,-0.49,1
1778190473,3.53,2.93,2.4,-0.56,1
1778190475,3.43,2.93,2.4,-1.0,1
1778190477,3.17,2.93,2.4,-0.6,1
1778190479,3.45,2.93,2.4,-1.03,1
1778190481,4.23,2.93,2.4,-0.61,1
1778190483,3.41,2.8,2.4,-0.52,1
1778190485,3.11,2.8,2.4,-0.57,1
1778190487,3.05,2.8,2.4,-0.65,1
1778190489,2.96,2.93,2.4,-1.24,1
1778190491,2.59,2.8,2.4,-0.77,1
1778190493,2.52,2.8,2.27,-1.33,1
1778190495,3.35,2.93,2.4,-0.47,1
1778190497,2.61,2.8,2.4,-0.97,1
1778190499,3.16,2.93,2.4,-0.83,1
1778190501,3.38,2.93,2.4,-0.49,1
1778190503,2.86,2.93,2.4,-0.75,1
1778190505,3.84,2.93,2.4,-0.63,1
1778190507,2.84,2.93,2.4,-0.49,1
1778190509,3.44,2.93,2.4,-0.23,1
1778190511,3.88,2.8,2.4,-0.54,1
1778190513,3.43,2.8,2.4,-0.9,1
1778190515,3.57,2.93,2.27,-0.74,1
1778190517,3.27,2.93,2.4,-0.35,1
1778190519,2.89,2.8,2.4,-0.99,1
1778190521,2.9,2.8,2.4,-0.84,1
1778190523,2.52,2.93,2.4,-1.25,1
1778190525,2.46,2.93,2.4,-0.85,1
1778190527,3.35,2.93,2.4,-0.97,1
1778190529,3.01,2.8,2.4,-0.6,1
1778190531,3.43,2.8,2.4,-0.6,1
1778190533,2.64,2.93,2.4,-0.49,1
1778190535,3.27,2.93,2.4,-0.67,1
1778190537,3.12,2.93,2.4,-0.38,1
1778190539,3.69,2.8,2.4,-0.49,1
1778190541,3.09,2.93,2.4,-0.62,1
1778190543,3.24,2.93,2.27,-0.76,1
1778190545,3.87,2.93,2.4,-0.88,1
1778190547,3.09,2.93,2.4,-0.62,1
1778190549,3.78,2.8,2.4,-0.8,1
1778190551,3.72,2.8,2.4,-0.33,1
1778190553,2.45,2.8,2.4,-1.25,1
1778190555,3.27,2.8,2.4,-1.09,1
1778190557,1.5,2.93,2.4,-1.69,1
1778190559,3.3,2.93,2.4,-0.99,1
1778190561,3.18,2.8,2.4,-0.84,1
1778190563,3.74,2.8,2.4,-0.99,1
1778190565,3.49,2.8,2.27,-0.96,1
1778190567,3.04,2.93,2.4,-1.03,1
1778190569,2.56,2.93,2.27,-0.83,1
1778190571,3.77,2.8,2.27,-0.23,1
