Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778196757,3.14,2.8,2.53,0.51,0
1778196759,2.84,2.67,2.53,0.29,0
1778196761,2.74,2.67,2.67,0.73,0
1778196763,2.46,2.67,2.53,0.29,0
1778196765,3.27,2.67,2.53,0.94,0
1778196767,1.26,2.8,2.67,-0.73,0
1778196769,2.98,2.67,2.53,1.12,0
1778196771,2.99,2.67,2.53,0.87,0
1778196773,3.35,2.67,2.67,1.21,0
1778196775,3.05,2.8,2.67,0.59,0
1778196777,3.62,2.67,2.53,0.9,0
1778196779,2.99,2.8,2.53,0.91,0
1778196781,3.51,2.67,2.67,0.45,0
1778196783,3.42,2.67,2.67,0.97,0
1778196785,2.71,2.8,2.53,0.44,0
1778196787,2.87,2.67,2.53,0.59,0
1778196789,2.5,2.67,2.53,-0.02,0
1778196791,3.38,2.67,2.67,0.7,0
1778196793,2.39,2.67,2.53,-0.37,0
1778196795,2.46,2.67,2.53,0.29,0
1778196797,3.34,2.8,2.53,0.13,0
1778196799,3.6,2.67,2.67,0.69,0
1778196801,3.74,2.67,2.67,0.43,0
1778196803,3.34,2.67,2.53,0.77,0
1778196805,3.93,2.67,2.53,0.97,0
1778196807,3.48,2.67,2.53,0.91,0
1778196809,3.38,2.8,2.67,0.33,0
1778196811,3.48,2.67,2.67,0.78,0
1778196813,3.67,2.67,2.53,0.83,0
1778196815,3.08,2.67,2.53,0.9,0
1778196817,3.37,2.8,2.53,1.27,0
1778196819,2.64,2.67,2.67,0.51,0
1778196821,2.82,2.8,2.53,1.15,0
1778196823,2.67,2.67,2.53,0.33,0
1778196825,3.45,2.67,2.53,0.73,0
1778196827,2.69,2.8,2.53,0.73,0
1778196829,2.93,2.67,2.53,1.3,0
1778196831,1.61,2.67,2.67,-0.08,0
1778196833,3.44,2.67,2.53,0.79,0
1778196835,3.71,2.67,2.53,1.07,0
1778196837,3.25,2.67,2.67,0.87,0
1778196839,3.46,2.8,2.53,0.92,0
1778196841,3.75,2.67,2.53,0.85,0
1778196843,3.03,2.67,2.53,0.31,0
1778196845,3.32,2.67,2.53,0.67,0
1778196847,3.75,2.67,2.53,0.89,0
1778196849,2.8,2.8,2.67,0.32,0
1778196851,3.12,2.67,2.67,0.45,0
1778196853,2.51,2.8,2.67,-0.05,0
1778196855,3.96,2.67,2.53,0.7,0
1778196857,2.69,2.8,2.67,-0.41,0
1778196859,2.86,2.67,2.67,0.59,0
1778196861,2.82,2.8,2.53,1.07,0
1778196863,3.13,2.67,2.53,0.87,0
1778196865,3.02,2.8,2.67,0.46,0
1778196867,2.96,2.67,2.53,0.52,0
1778196869,3.66,2.8,2.53,0.88,0
1778196871,2.72,2.67,2.67,1.44,0
1778196873,3.12,2.8,2.53,1.03,0
1778196875,2.89,2.67,2.53,0.59,0
1778196877,3.04,2.67,2.53,0.98,0
1778196879,2.65,2.67,2.67,0.46,0
1778196881,3.35,2.67,2.67,0.79,0
1778196883,2.67,2.67,2.67,0.35,0
1778196885,3.58,2.67,2.53,0.51,0
1778196887,2.29,2.8,2.67,0.38,0
1778196889,2.43,2.67,2.67,0.2,0
1778196891,3.1,2.67,2.67,0.54,0
1778196893,3.17,2.8,2.53,0.29,0
1778196895,3.39,2.67,2.53,0.48,0
1778196897,3.07,2.8,2.67,0.71,0
1778196899,3.03,2.67,2.67,0.86,0
1778196901,3.06,2.8,2.67,0.94,0
1778196903,2.89,2.67,2.53,1.04,0
1778196905,3.59,2.8,2.53,0.49,0
1778196907,3.09,2.67,2.53,-0.09,0
1778196909,3.38,2.8,2.67,0.05,0
1778196911,2.62,2.67,2.53,0.53,0
1778196913,2.69,2.8,2.53,-0.5,0
1778196915,3.62,2.67,2.53,0.57,0
1778196917,2.65,2.67,2.67,0.2,0
1778196919,2.98,2.67,2.67,0.54,0
