Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778185056,3.12,2.67,2.53,0.14,0
1778185058,4.11,2.67,2.53,0.47,0
1778185060,3.43,2.67,2.67,0.81,0
1778185062,3.48,2.67,2.67,-0.21,0
1778185064,3.39,2.67,2.67,0.48,0
1778185066,3.24,2.67,2.67,0.63,0
1778185068,3.1,2.67,2.53,0.5,0
1778185070,3.52,2.8,2.53,0.32,0
1778185072,4.09,2.67,2.53,0.34,0
1778185074,3.65,2.67,2.67,0.17,0
1778185076,3.58,2.8,2.67,-0.3,0
1778185078,3.65,2.67,2.67,0.28,0
1778185080,3.39,2.67,2.67,-0.17,0
1778185082,3.35,2.8,2.67,-0.15,0
1778185084,3.23,2.67,2.53,-0.59,0
1778185086,3.37,2.67,2.53,0.39,0
1778185088,1.85,2.67,2.53,-1.31,0
1778185090,3.35,2.8,2.67,0.73,0
1778185092,3.11,2.67,2.67,0.38,0
1778185094,3.24,2.67,2.67,0.19,0
1778185096,3.8,2.67,2.53,-0.01,0
1778185098,3.8,2.67,2.53,0.54,0
1778185100,4.27,2.67,2.53,0.16,0
1778185102,3.97,2.67,2.67,0.33,0
1778185104,3.73,2.67,2.67,0.83,0
1778185106,3.54,2.8,2.67,-0.08,0
1778185108,3.61,2.67,2.53,0.57,0
1778185110,2.64,2.8,2.53,-0.19,0
1778185112,3.75,2.67,2.67,0.63,0
1778185114,2.74,2.67,2.53,-0.27,0
1778185116,3.26,2.67,2.67,0.28,0
1778185118,2.67,2.67,2.53,0.59,0
1778185120,3.43,2.8,2.53,0.97,0
1778185122,3.3,2.67,2.53,0.49,0
1778185124,3.28,2.8,2.53,0.51,0
1778185126,3.36,2.67,2.67,0.44,0
1778185128,3.51,2.67,2.67,0.52,0
1778185130,3.1,2.67,2.67,-0.21,0
1778185132,3.34,2.67,2.67,-0.05,0
1778185134,3.54,2.8,2.53,0.41,0
1778185136,3.65,2.67,2.53,0.12,0
1778185138,3.79,2.67,2.53,-0.1,0
1778185140,3.43,2.67,2.53,-0.15,0
1778185142,4.04,2.8,2.53,1.05,0
1778185144,3.61,2.67,2.67,-0.19,0
1778185146,3.31,2.67,2.53,0.38,0
1778185148,3.23,2.8,2.53,-0.07,0
1778185150,3.52,2.67,2.67,0.58,0
1778185152,3.02,2.8,2.67,-0.47,0
1778185154,3.19,2.67,2.67,-0.12,0
1778185156,3.84,2.67,2.53,-0.1,0
1778185158,3.74,2.67,2.67,-0.12,0
