Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778205122,0.67,0.0,0.0,-1.1,0
1778205124,0.59,0.0,0.0,-0.65,0
1778205126,-0.07,0.0,0.0,-1.62,0
1778205128,0.44,0.0,0.0,-0.9,0
1778205130,-0.06,0.0,0.0,-1.42,0
1778205132,0.71,0.0,0.0,-0.97,0
1778205134,0.57,0.0,0.0,-1.26,0
1778205136,0.73,0.0,0.0,-0.72,0
1778205138,0.65,0.0,0.0,-0.73,0
1778205140,0.96,0.0,0.0,-0.44,0
1778205142,0.49,0.0,0.0,-1.03,0
1778205144,0.37,0.0,0.0,-0.77,0
1778205146,0.53,0.0,0.0,-0.76,0
1778205148,0.33,0.0,0.0,-0.68,0
1778205150,0.55,0.0,0.0,-0.51,0
1778205152,0.77,0.0,0.0,-0.75,0
1778205154,0.35,0.0,0.0,-1.05,0
1778205156,0.33,0.0,0.0,-0.84,0
1778205158,0.67,0.0,0.0,-0.65,0
1778205160,-0.2,0.0,0.0,-1.23,0
1778205162,0.7,0.0,0.0,-1.13,0
1778205164,-0.15,0.0,0.0,-0.97,0
1778205166,0.24,0.0,0.0,-0.7,0
1778205168,0.54,0.0,0.0,-1.17,0
1778205170,0.35,0.0,0.0,-0.2,0
1778205172,0.62,0.0,0.0,0.16,0
1778205174,0.48,0.0,0.0,-0.83,0
1778205176,0.78,0.0,0.0,-0.47,0
1778205178,0.71,0.0,0.0,-0.22,0
1778205180,0.55,0.0,0.0,-0.33,0
1778205182,3.46,0.67,0.67,-0.51,0
1778205184,3.09,2.8,2.67,-0.46,0
1778205186,3.41,2.67,2.67,-0.61,0
1778205188,3.51,2.8,2.67,0.11,0
1778205190,3.31,2.8,2.67,-1.03,0
1778205192,4.01,2.8,2.67,-0.89,0
1778205194,2.88,2.67,2.53,-1.71,0
1778205196,3.56,2.8,2.53,-0.65,0
1778205198,3.12,2.8,2.53,-1.52,0
1778205200,3.93,2.8,2.67,-1.12,0
1778205202,4.07,2.8,2.67,-0.57,0
1778205204,3.6,2.8,2.53,-0.27,0
1778205206,3.43,2.67,2.67,-0.9,0
1778205208,3.47,2.8,2.67,-0.76,0
1778205210,4.01,2.67,2.67,-0.22,0
1778205212,4.09,2.67,2.67,-0.38,0
1778205214,3.72,2.67,2.67,-1.34,0
1778205216,3.63,2.67,2.67,-1.16,0
1778205218,3.47,2.67,2.53,-0.76,0
1778205220,3.6,2.67,2.53,-0.94,0
1778205222,3.46,2.67,2.67,-0.7,0
1778205224,2.67,2.67,2.67,-1.41,0
1778205226,3.53,2.67,2.53,-0.86,0
1778205228,2.74,2.8,2.53,-1.56,0
1778205230,3.57,2.8,2.67,-0.47,0
1778205232,3.27,2.8,2.67,-1.13,0
1778205234,3.9,2.8,2.53,-0.32,0
1778205236,3.85,2.8,2.53,-0.13,0
1778205238,3.65,2.8,2.53,-0.81,0
1778205240,0.73,2.67,2.53,-0.95,0
1778205242,0.58,0.27,0.13,-1.25,0
1778205244,0.39,0.0,0.0,-1.56,0
1778205246,0.81,0.0,0.0,-0.84,0
1778205248,0.58,0.0,0.0,-1.08,0
1778205250,0.78,0.0,0.0,-1.07,0
1778205252,0.78,0.0,0.0,-0.85,0
1778205254,-0.1,0.0,0.0,-1.51,0
1778205256,0.59,0.0,0.0,-0.75,0
1778205258,-0.38,0.0,0.0,-1.54,0
1778205260,0.19,0.0,0.0,-0.86,0
1778205262,-0.03,0.0,0.0,-1.06,0
1778205264,0.32,0.0,0.0,-0.86,0
1778205266,-0.29,0.0,0.0,-1.45,0
1778205268,0.42,0.0,0.0,-0.84,0
1778205270,0.92,0.0,0.0,-1.04,0
1778205272,0.43,0.0,0.0,-1.12,0
1778205274,0.61,0.0,0.0,-0.79,0
1778205276,1.0,0.0,0.0,-0.96,0
1778205278,0.19,0.0,0.0,-0.86,0
1778205280,0.31,0.0,0.0,-0.85,0
1778205282,0.55,0.0,0.0,-1.1,0
1778205284,-0.16,0.0,0.0,-1.37,0
1778205286,0.15,0.0,0.0,-0.53,0
1778205288,-0.16,0.0,0.0,-1.54,0
1778205290,0.67,0.0,0.0,-0.09,0
1778205292,0.05,0.0,0.0,-1.19,0
1778205294,0.43,0.0,0.0,-0.18,0
1778205296,0.29,0.0,0.0,-0.99,0
1778205298,0.68,0.0,0.0,-0.71,0
1778205300,0.77,0.0,0.0,-0.62,0
1778205302,0.46,0.0,0.0,-0.96,0
1778205304,0.42,0.0,0.0,-1.26,0
