Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778194364,-0.17,0.0,0.0,-0.21,0
1778194366,-1.57,0.0,0.0,-0.74,0
1778194368,-0.33,0.0,0.0,0.72,0
1778194370,0.86,0.0,0.0,0.06,0
1778194372,0.65,0.0,0.0,0.32,0
1778194374,-0.41,0.0,0.0,-0.16,0
1778194376,0.07,0.0,0.0,0.39,0
1778194378,0.0,0.0,0.0,0.76,0
1778194380,2.75,2.93,2.8,0.89,0
1778194382,3.36,2.8,2.67,0.68,0
1778194384,3.9,2.93,2.67,0.6,0
1778194386,3.31,2.8,2.67,0.59,0
1778194388,3.39,2.93,2.67,0.54,0
1778194390,3.27,2.8,2.67,0.92,0
1778194392,3.86,2.8,2.67,0.71,0
1778194394,3.09,2.8,2.67,0.63,0
1778194396,3.67,2.8,2.67,1.21,0
1778194398,2.96,2.8,2.67,0.44,0
1778194400,3.61,2.8,2.67,1.21,0
1778194402,3.48,2.8,2.67,1.25,0
1778194404,3.86,2.8,2.67,0.99,0
1778194406,3.38,2.8,2.67,0.44,0
1778194408,3.25,2.8,2.67,1.26,0
1778194410,3.67,2.8,2.67,1.27,0
1778194412,3.88,2.8,2.67,1.07,0
1778194414,3.98,2.8,2.67,1.39,0
1778194416,3.51,2.8,2.67,1.06,0
1778194418,3.41,2.8,2.67,1.74,0
1778194420,3.15,2.8,2.67,0.91,0
1778194422,3.46,2.8,2.67,1.31,0
1778194424,2.96,2.8,2.53,0.75,0
1778194426,3.71,2.8,2.67,1.57,0
1778194428,2.6,2.8,2.67,0.88,0
1778194430,3.17,2.8,2.67,1.44,0
1778194432,2.59,2.8,2.67,1.25,0
1778194434,3.25,2.8,2.67,0.99,0
1778194436,3.72,2.8,2.67,0.93,0
1778194438,3.42,2.67,2.53,1.13,0
1778194440,3.54,2.8,2.67,0.93,0
1778194442,3.72,2.67,2.53,1.14,0
1778194444,2.81,2.8,2.67,1.37,0
1778194446,3.34,2.8,2.67,1.17,0
1778194448,3.69,2.67,2.67,1.16,0
1778194450,3.53,2.8,2.53,0.98,0
1778194452,3.97,2.8,2.67,1.02,0
1778194454,2.89,2.67,2.53,0.8,0
1778194456,3.21,2.8,2.67,0.49,0
1778194458,1.88,2.8,2.53,-0.02,0
1778194460,3.4,2.67,2.67,0.68,0
1778194462,2.85,2.67,2.67,0.62,0
1778194464,3.28,2.8,2.67,0.81,0
1778194466,3.77,2.8,2.67,1.07,0
1778194468,3.28,2.67,2.67,0.86,0
1778194470,3.32,2.8,2.67,1.09,0
1778194472,3.41,2.8,2.53,1.28,0
1778194474,3.77,2.67,2.67,0.97,0
1778194476,2.82,2.8,2.53,0.98,0
1778194478,3.5,2.8,2.67,1.03,0
1778194480,3.56,2.8,2.67,1.16,0
1778194482,1.79,2.67,2.67,-0.64,0
1778194484,2.28,2.67,2.67,0.05,0
1778194486,3.77,2.8,2.67,0.71,0
1778194488,3.21,2.8,2.67,0.34,0
1778194490,3.3,2.8,2.53,1.22,0
1778194492,3.31,2.8,2.67,0.3,0
1778194494,3.85,2.8,2.67,1.04,0
1778194496,1.87,2.8,2.53,-0.15,0
1778194498,3.51,2.67,2.67,0.71,0
1778194500,3.01,2.67,2.67,1.16,0
1778194502,3.02,2.8,2.67,0.74,0
1778194504,3.41,2.8,2.67,1.18,0
1778194506,3.75,2.8,2.67,0.99,0
1778194508,3.13,2.8,2.67,1.17,0
1778194510,3.58,2.67,2.67,0.6,0
1778194512,3.4,2.67,2.53,1.16,0
1778194514,3.07,2.67,2.53,0.61,0
1778194516,3.24,2.67,2.67,0.68,0
1778194518,2.16,2.8,2.67,0.88,0
1778194520,3.48,2.8,2.53,1.17,0
1778194522,2.47,2.8,2.67,0.15,0
1778194524,2.82,2.8,2.67,0.69,0
1778194526,2.86,2.8,2.67,1.05,0
1778194528,3.63,2.8,2.53,1.27,0
1778194530,3.68,2.8,2.53,0.88,0
1778194532,3.17,2.8,2.67,1.27,0
1778194534,2.96,2.67,2.67,1.67,0
1778194536,2.67,2.67,2.53,0.81,0
1778194538,1.09,2.67,2.67,-0.38,0
1778194540,3.17,2.67,2.67,0.85,0
1778194542,3.31,2.67,2.67,0.93,0
1778194544,3.22,2.67,2.67,1.24,0
1778194546,3.2,2.67,2.67,1.1,0
1778194548,2.26,2.8,2.53,0.0,0
1778194550,2.93,2.8,2.67,0.86,0
1778194552,2.11,2.67,2.67,0.58,0
1778194554,0.88,2.8,2.53,-1.0,1
1778194556,1.75,2.93,2.27,0.63,1
1778194558,1.08,2.93,2.27,-0.54,1
1778194560,2.49,2.93,2.27,0.3,1
1778194562,2.46,2.93,2.27,1.03,1
1778194564,2.52,2.93,2.13,0.7,1
1778194566,1.08,3.07,2.27,-0.86,1
1778194568,2.98,2.93,2.27,0.83,1
1778194570,3.08,2.93,2.27,0.81,1
1778194572,2.78,3.07,2.27,0.09,1
1778194574,2.88,3.07,2.27,1.06,1
1778194576,2.17,2.93,2.27,0.63,1
1778194578,2.5,2.93,2.13,0.52,1
1778194580,2.73,2.93,2.27,1.36,1
1778194582,1.71,3.07,2.27,0.36,1
1778194584,2.61,3.07,2.27,0.96,1
1778194586,1.2,2.93,2.27,-0.2,1
1778194588,2.58,2.93,2.27,0.84,1
1778194590,3.18,3.07,2.13,0.57,1
1778194592,2.54,2.93,2.27,0.92,1
1778194594,2.57,2.93,2.27,1.25,1
1778194596,3.17,3.07,2.27,0.85,1
1778194598,2.68,2.93,2.27,0.53,1
1778194600,2.84,2.93,2.27,0.49,1
1778194602,2.41,2.93,2.27,0.73,1
1778194604,2.32,2.93,2.27,1.12,1
1778194606,3.29,2.93,2.27,1.4,1
1778194608,2.57,3.07,2.27,0.61,1
1778194610,2.39,2.93,2.27,0.94,1
1778194612,1.73,2.93,2.27,0.41,1
1778194614,2.52,3.07,2.13,0.41,1
1778194616,2.51,2.93,2.27,0.56,1
1778194618,3.62,2.93,2.27,1.4,1
1778194620,2.24,2.93,2.27,0.35,1
1778194622,1.92,3.07,2.27,0.59,1
1778194624,2.24,2.93,2.27,0.56,1
1778194626,3.28,2.93,2.27,0.81,1
1778194628,3.18,3.07,2.27,0.56,1
1778194630,1.02,2.93,2.27,-0.64,1
1778194632,2.62,2.93,2.27,0.96,1
1778194634,2.99,3.07,2.27,0.61,1
1778194636,2.89,2.93,2.27,0.87,1
1778194638,3.16,2.93,2.27,0.84,1
1778194640,2.51,3.07,2.27,0.79,1
1778194642,2.29,3.07,2.13,0.32,1
1778194644,1.36,2.93,2.27,-0.48,1
1778194646,2.26,3.07,2.27,0.03,1
1778194648,2.6,2.93,2.27,1.09,1
1778194650,1.49,2.93,2.27,0.51,1
1778194652,2.46,3.07,2.13,0.31,1
1778194654,2.35,2.93,2.27,1.07,1
1778194656,3.28,2.93,2.27,1.17,1
1778194658,0.53,3.07,2.27,-0.99,1
1778194660,2.96,3.07,2.27,0.99,1
1778194662,3.35,2.93,2.27,0.82,1
1778194664,2.54,2.93,2.27,1.03,1
1778194666,2.97,2.93,2.27,0.77,1
1778194668,2.18,3.07,2.27,0.7,1
1778194670,2.52,2.93,2.27,0.7,1
1778194672,2.51,2.93,2.27,0.47,1
1778194674,2.34,2.93,2.13,1.09,1
1778194676,2.32,2.93,2.27,0.24,1
1778194678,1.04,2.93,2.27,-0.33,1
1778194680,2.1,3.07,2.27,0.42,1
1778194682,0.43,2.93,2.13,-0.66,1
1778194684,1.17,2.93,2.27,-0.88,1
1778194686,2.98,2.93,2.27,0.84,1
1778194688,2.8,3.07,2.13,0.48,1
1778194690,2.61,2.93,2.27,1.24,1
1778194692,3.01,2.93,2.27,1.05,1
1778194694,2.85,2.93,2.27,0.51,1
1778194696,3.14,2.93,2.13,0.1,1
1778194698,2.6,2.93,2.27,0.74,1
1778194700,3.19,2.93,2.27,0.93,1
1778194702,2.94,2.93,2.27,0.37,1
1778194704,0.97,2.93,2.27,-0.41,1
1778194706,2.86,2.93,2.27,0.43,1
1778194708,3.5,2.93,2.27,0.85,1
1778194710,1.98,2.93,2.13,0.36,1
1778194712,3.36,3.07,2.27,0.75,1
1778194714,2.4,2.93,2.27,-0.1,1
1778194716,2.66,2.93,2.13,1.12,1
1778194718,2.78,2.93,2.27,0.71,1
1778194720,2.88,2.93,2.27,0.73,1
1778194722,3.09,2.93,2.13,0.23,1
1778194724,3.02,2.93,2.27,1.08,1
1778194726,2.46,2.93,2.27,0.91,1
1778194728,3.14,2.93,2.13,0.27,1
1778194730,3.56,3.07,2.27,1.01,1
1778194732,2.77,3.07,2.27,0.96,1
1778194734,2.74,2.93,2.27,0.32,1
1778194736,2.12,3.07,2.27,0.37,1
1778194738,2.77,2.93,2.27,0.67,1
1778194740,1.98,2.93,2.27,-0.14,1
1778194742,3.54,2.93,2.27,1.35,1
1778194744,1.47,3.07,2.27,-0.6,1
1778194746,2.75,2.93,2.27,0.22,1
1778194748,2.65,2.93,2.13,0.23,1
1778194750,2.68,2.93,2.27,0.57,1
1778194752,3.12,2.93,2.27,0.24,1
1778194754,2.81,3.07,2.13,0.14,1
1778194756,3.24,2.93,2.27,0.86,1
1778194758,2.44,3.07,2.27,0.37,1
1778194760,3.12,2.93,2.27,0.64,1
1778194762,3.05,3.07,2.27,0.61,1
1778194764,1.41,2.93,2.13,-1.16,1
1778194766,3.08,2.93,2.27,-0.07,1
1778194768,0.86,2.93,2.27,-0.95,1
1778194770,2.22,2.93,2.13,-0.11,1
1778194772,2.68,3.07,2.27,0.13,1
1778194774,2.13,2.93,2.27,-0.18,1
1778194776,2.98,3.07,2.27,0.31,1
1778194778,2.29,3.07,2.13,0.62,1
1778194780,3.22,2.93,2.27,0.88,1
1778194782,2.45,2.93,2.27,0.43,1
1778194784,3.12,2.93,2.27,0.87,1
1778194786,2.67,2.93,2.27,0.75,1
1778194788,2.76,3.07,2.27,1.04,1
1778194790,2.44,2.93,2.27,0.68,1
1778194792,1.35,3.07,2.13,-0.98,1
1778194794,3.04,2.93,2.27,0.7,1
1778194796,2.57,2.93,2.27,0.17,1
1778194798,2.52,2.93,2.27,0.86,1
1778194800,2.61,2.93,2.27,0.23,1
1778194802,3.41,2.93,2.27,0.62,1
1778194804,2.19,2.93,2.13,0.43,1
1778194806,3.18,2.93,2.27,1.12,1
1778194808,2.42,2.93,2.27,-0.06,1
1778194810,3.12,2.93,2.27,0.95,1
1778194812,0.94,2.93,2.27,-1.07,1
1778194814,2.78,3.07,2.27,0.52,1
1778194816,1.17,2.93,2.27,-1.01,1
1778194818,3.16,2.93,2.27,0.78,1
1778194820,2.94,2.93,2.27,1.05,1
1778194822,2.59,3.07,2.27,0.41,1
1778194824,3.3,2.93,2.13,0.81,1
1778194826,2.71,2.93,2.27,0.66,1
1778194828,1.49,2.93,2.27,-0.85,1
1778194830,2.64,3.07,2.13,0.59,1
1778194832,2.67,2.93,2.27,0.39,1
1778194834,1.95,2.93,2.27,0.21,1
1778194836,3.23,2.93,2.27,0.27,1
1778194838,2.11,3.07,2.27,0.19,1
1778194840,2.59,2.93,2.27,0.04,1
1778194842,2.33,2.93,2.13,0.17,1
1778194844,2.9,2.93,2.27,0.47,1
1778194846,1.36,2.93,2.27,-0.68,1
1778194848,2.87,2.93,2.13,0.7,1
