Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778203124,3.56,2.8,2.67,0.13,0
1778203126,3.03,2.67,2.53,-0.44,0
1778203128,3.26,2.67,2.67,0.28,0
1778203130,2.85,2.67,2.67,-0.35,0
1778203132,2.73,2.67,2.67,0.2,0
1778203134,3.58,2.67,2.53,0.18,0
1778203136,3.74,2.67,2.67,0.13,0
1778203138,4.09,2.8,2.67,0.39,0
1778203140,3.6,2.67,2.67,0.47,0
1778203142,3.59,2.8,2.67,-0.2,0
1778203144,3.4,2.8,2.67,0.14,0
1778203146,3.74,2.8,2.67,0.06,0
1778203148,3.89,2.8,2.67,0.75,0
1778203150,3.48,2.8,2.67,0.17,0
1778203152,2.82,2.8,2.53,0.0,0
1778203154,3.86,2.8,2.53,0.04,0
1778203156,2.64,2.8,2.53,-0.22,0
1778203158,3.27,2.67,2.67,0.15,0
1778203160,2.01,2.67,2.67,-0.61,0
1778203162,3.35,2.67,2.67,0.15,0
1778203164,2.49,2.8,2.67,0.26,0
1778203166,2.45,2.67,2.67,-0.17,0
1778203168,3.0,2.67,2.67,-0.61,0
1778203170,3.41,2.8,2.67,0.16,0
1778203172,3.33,2.67,2.67,0.5,0
1778203174,3.08,2.67,2.53,-0.09,0
1778203176,3.04,2.67,2.53,-0.23,0
1778203178,2.86,2.8,2.53,0.13,0
1778203180,2.89,2.8,2.53,0.39,0
1778203182,3.12,2.8,2.53,-0.3,0
1778203184,3.2,2.8,2.53,0.07,0
1778203186,3.18,2.67,2.53,-0.03,0
1778203188,3.0,2.67,2.67,0.29,0
1778203190,2.16,2.67,2.53,-0.18,0
1778203192,2.98,2.8,2.67,0.22,0
1778203194,2.44,2.8,2.67,-0.2,0
1778203196,3.22,2.8,2.67,0.62,0
1778203198,3.12,2.8,2.53,-0.28,0
1778203200,2.99,2.67,2.67,0.0,0
1778203202,2.44,2.67,2.67,0.46,0
1778203204,3.26,2.67,2.67,0.17,0
1778203206,2.87,2.8,2.67,-0.1,0
1778203208,3.63,2.67,2.53,-0.65,0
1778203210,3.13,2.67,2.67,0.19,0
1778203212,3.25,2.67,2.67,0.13,0
1778203214,2.42,2.8,2.67,0.14,0
1778203216,2.68,2.8,2.67,-0.43,0
1778203218,2.85,2.67,2.67,0.33,0
1778203220,2.14,2.67,2.67,-0.98,0
1778203222,3.09,2.8,2.67,-0.39,0
1778203224,2.51,2.67,2.53,-0.53,0
1778203226,3.15,2.8,2.53,-0.11,0
1778203228,3.12,2.67,2.53,-0.19,0
1778203230,3.4,2.67,2.53,-0.08,0
1778203232,3.39,2.67,2.53,-0.03,0
1778203234,3.54,2.8,2.53,0.1,0
1778203236,3.45,2.8,2.67,0.09,0
1778203238,2.73,2.8,2.67,-0.39,0
1778203240,3.74,2.67,2.67,0.09,0
1778203242,2.85,2.67,2.67,0.14,0
1778203244,3.1,2.67,2.67,-0.2,0
1778203246,3.21,2.8,2.53,-0.07,0
1778203248,3.28,2.8,2.67,0.07,0
1778203250,2.45,2.67,2.53,-0.69,0
1778203252,3.07,2.67,2.53,-0.09,0
1778203254,1.62,2.67,2.53,-0.66,0
1778203256,3.15,2.67,2.53,-0.37,0
1778203258,2.8,2.8,2.67,-0.61,0
1778203260,3.14,2.67,2.67,-0.14,0
1778203262,3.14,2.67,2.67,-0.13,0
1778203264,3.02,2.8,2.53,-0.09,0
1778203266,3.56,2.67,2.53,0.25,0
1778203268,3.21,2.8,2.53,0.53,0
1778203270,3.14,2.8,2.67,-0.04,0
1778203272,3.15,2.67,2.67,-0.54,0
1778203274,3.46,2.67,2.53,-0.58,0
1778203276,3.17,2.8,2.53,-0.13,0
1778203278,3.35,2.67,2.53,-0.17,1
1778203280,2.14,2.67,2.53,-0.82,1
1778203282,3.15,2.67,2.53,-0.38,1
1778203284,2.55,2.8,2.53,-0.47,1
1778203286,2.91,2.8,2.67,-0.45,1
1778203288,2.53,2.8,2.53,-0.85,1
1778203290,2.67,2.8,2.53,-0.65,1
1778203292,3.11,2.67,2.53,0.42,1
1778203294,3.18,2.8,2.53,-0.25,1
1778203296,3.55,2.8,2.53,0.05,1
1778203298,3.31,2.8,2.53,-0.23,1
1778203300,3.08,2.8,2.53,-0.06,1
1778203302,3.1,2.8,2.53,-0.67,1
1778203304,3.24,2.8,2.4,-0.37,1
