Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778201297,2.57,2.67,2.67,-0.16,0
1778201299,2.55,2.67,2.53,0.1,0
1778201301,2.65,2.67,2.53,-0.02,0
1778201303,2.91,2.67,2.67,-0.35,0
1778201305,1.66,2.67,2.53,-0.14,0
1778201307,2.46,2.67,2.67,-0.06,0
1778201309,1.63,2.67,2.53,-0.87,0
1778201311,2.25,2.67,2.53,-0.21,0
1778201313,2.38,2.67,2.67,0.23,0
1778201315,2.82,2.8,2.53,-0.21,0
1778201317,2.94,2.67,2.53,-0.41,0
1778201319,2.74,2.67,2.53,-0.6,0
1778201321,2.73,2.67,2.67,-0.25,0
1778201323,2.39,2.67,2.53,-0.08,0
1778201325,2.74,2.8,2.67,-0.23,0
1778201327,2.45,2.67,2.67,-0.62,0
1778201329,2.56,2.67,2.53,0.04,0
1778201331,2.51,2.8,2.53,-0.56,0
1778201333,2.91,2.67,2.53,0.24,0
1778201335,1.53,2.67,2.67,-1.08,0
1778201337,2.81,2.67,2.53,0.61,0
1778201339,1.98,2.67,2.53,-0.68,0
1778201341,2.31,2.67,2.53,-0.79,0
1778201343,1.43,2.67,2.53,-0.96,0
1778201345,3.34,2.67,2.67,0.07,0
1778201347,1.92,2.67,2.53,-0.59,0
1778201349,2.99,2.67,2.53,-0.19,0
1778201351,2.73,2.67,2.53,-0.33,0
1778201353,3.36,2.67,2.53,0.08,0
1778201355,2.72,2.67,2.67,0.69,0
1778201357,2.93,2.67,2.53,-0.26,0
1778201359,2.42,2.67,2.53,-0.06,0
1778201361,2.46,2.67,2.53,-0.09,0
1778201363,2.39,2.67,2.53,0.06,0
1778201365,2.2,2.67,2.53,-0.26,0
1778201367,2.48,2.8,2.67,-0.19,0
1778201369,2.44,2.67,2.53,-0.77,0
1778201371,2.92,2.8,2.53,-0.44,0
1778201373,1.95,2.67,2.67,-0.64,0
1778201375,2.89,2.67,2.53,-0.33,0
1778201377,2.7,2.67,2.67,-0.52,0
1778201379,2.46,2.67,2.53,0.19,0
1778201381,3.03,2.8,2.53,0.07,0
1778201383,2.19,2.67,2.67,-0.44,0
1778201385,2.66,2.67,2.53,-0.41,0
1778201387,2.56,2.67,2.53,-0.94,0
1778201389,2.59,2.67,2.53,-0.06,0
1778201391,2.68,2.67,2.53,-0.66,0
1778201393,3.2,2.67,2.67,-0.26,0
1778201395,2.31,2.8,2.53,-0.9,0
1778201397,2.93,2.67,2.53,-0.36,0
1778201399,2.49,2.67,2.53,-1.14,0
1778201401,2.26,2.8,2.53,-0.09,0
1778201403,1.45,2.67,2.53,-1.43,0
1778201405,2.7,2.8,2.67,-0.1,0
1778201407,2.04,2.67,2.53,-0.22,0
1778201409,2.37,2.8,2.53,-0.27,0
1778201411,2.07,2.67,2.53,-1.56,0
1778201413,2.65,2.67,2.53,-1.22,0
1778201415,3.1,2.67,2.53,-2.02,0
1778201417,2.28,2.67,2.67,-0.05,0
1778201419,3.21,2.67,2.53,-0.16,0
1778201421,3.04,2.8,2.53,-0.6,0
1778201423,2.64,2.67,2.67,-0.12,0
1778201425,2.37,2.67,2.53,-0.29,0
1778201427,2.89,2.67,2.53,-0.14,0
1778201429,2.3,2.8,2.67,-0.99,0
1778201431,2.79,2.67,2.67,-0.9,0
1778201433,1.81,2.8,2.27,-0.78,1
1778201435,2.34,2.93,2.27,-1.17,1
1778201437,2.2,2.93,2.13,-0.71,1
1778201439,2.55,2.93,2.27,-0.45,1
1778201441,1.69,2.93,2.27,-0.21,1
1778201443,2.68,2.93,2.13,-0.53,1
1778201445,2.34,3.07,2.27,-0.53,1
1778201447,2.2,3.07,2.13,-0.15,1
1778201449,3.13,2.93,2.13,0.16,1
1778201451,2.38,2.93,2.13,-0.82,1
1778201453,2.05,3.07,2.13,-0.63,1
1778201455,2.28,3.07,2.27,0.19,1
1778201457,2.36,2.93,2.27,-0.46,1
1778201459,2.62,2.93,2.13,-0.51,1
1778201461,2.74,2.93,2.27,-0.16,1
1778201463,1.65,3.07,2.13,-0.88,1
1778201465,2.23,3.07,2.13,0.14,1
1778201467,1.58,2.93,2.27,-0.68,1
1778201469,2.97,2.93,2.13,-0.19,1
1778201471,2.43,2.93,2.13,-0.41,1
1778201473,2.52,3.07,2.27,-0.47,1
1778201475,2.65,3.07,2.13,-0.74,1
1778201477,2.89,2.93,2.13,-0.47,1
1778201479,2.06,2.93,2.27,-0.54,1
1778201481,2.09,2.93,2.13,-0.31,1
1778201483,2.2,2.93,2.13,-0.14,1
1778201485,2.64,3.07,2.13,-0.19,1
1778201487,2.35,2.93,2.27,-0.72,1
1778201489,2.27,2.93,2.27,-0.36,1
1778201491,2.57,3.07,2.13,-0.55,1
1778201493,1.97,2.93,2.13,-0.75,1
1778201495,2.63,2.93,2.27,-0.43,1
1778201497,1.85,3.07,2.13,-0.8,1
1778201499,3.06,2.93,2.13,-0.65,1
1778201501,2.56,2.93,2.27,-0.81,1
1778201503,2.75,2.93,2.27,-0.31,1
1778201505,2.68,2.93,2.13,-0.61,1
1778201507,2.84,3.07,2.13,-0.36,1
1778201509,2.57,2.93,2.13,-0.04,1
1778201511,0.93,2.93,2.27,-1.55,1
1778201513,2.31,3.07,2.13,-0.39,1
1778201515,2.22,3.07,2.27,-0.34,1
1778201517,2.23,2.93,2.13,-0.69,1
1778201519,2.89,2.93,2.27,-0.49,1
1778201521,2.42,3.07,2.13,-0.41,1
1778201523,1.91,2.93,2.27,-0.71,1
1778201525,2.49,2.93,2.13,-0.55,1
1778201527,2.09,2.93,2.13,-0.82,1
1778201529,2.34,2.93,2.27,-0.21,1
1778201531,1.81,2.93,2.27,-0.92,1
1778201533,2.29,2.93,2.13,-0.34,1
1778201535,1.6,3.07,2.13,-0.66,1
1778201537,1.98,2.93,2.27,-0.17,1
1778201539,2.69,2.93,2.13,-0.25,1
1778201541,2.12,3.07,2.13,0.22,1
1778201543,2.32,2.93,2.27,-0.41,1
1778201545,2.55,2.93,2.13,-0.36,1
1778201547,2.42,2.93,2.13,0.32,1
1778201549,1.99,2.93,2.27,-0.46,1
1778201551,1.84,3.07,2.27,0.28,1
1778201553,2.53,3.07,2.13,-0.51,1
1778201555,2.05,2.93,2.27,-0.88,1
1778201557,1.67,3.07,2.13,-0.69,1
1778201559,2.34,2.93,2.13,-0.49,1
1778201561,1.42,2.93,2.27,-0.78,1
1778201563,2.62,2.93,2.13,-0.58,1
1778201565,2.0,2.93,2.13,-0.66,1
1778201567,2.28,2.93,2.27,-0.41,1
1778201569,3.2,2.93,2.13,0.05,1
1778201571,2.73,3.07,2.13,-0.29,1
1778201573,2.09,2.93,2.27,-0.21,1
1778201575,1.92,2.93,2.13,-0.56,1
1778201577,2.38,2.93,2.13,-0.49,1
1778201579,2.71,3.07,2.27,-0.58,1
1778201581,2.78,2.93,2.13,-0.32,1
1778201583,2.18,2.93,2.13,0.0,1
1778201585,2.68,2.93,2.27,-0.17,1
1778201587,2.24,2.93,2.13,-0.88,1
1778201589,2.45,3.07,2.27,-0.44,1
1778201591,1.44,3.07,2.13,-1.5,1
1778201593,1.9,2.93,2.13,-0.17,1
1778201595,1.98,2.93,2.27,-1.28,1
1778201597,2.6,2.93,2.13,-0.34,1
1778201599,2.35,3.07,2.13,-0.87,1
1778201601,2.46,2.93,2.13,-0.5,1
1778201603,2.4,2.93,2.13,-0.33,1
1778201605,2.62,2.93,2.13,-0.47,1
1778201607,0.65,3.07,2.13,-1.88,1
1778201609,2.3,2.93,2.13,-0.5,1
1778201611,2.51,2.93,2.27,-0.29,1
1778201613,2.94,2.93,2.27,-0.11,1
1778201615,2.46,2.93,2.13,-0.28,1
1778201617,1.86,2.93,2.13,-0.28,1
1778201619,2.79,3.07,2.27,-0.61,1
1778201621,1.97,2.93,2.13,-0.5,1
1778201623,2.45,2.93,2.27,-0.11,1
1778201625,1.81,2.93,2.13,-1.1,1
1778201627,2.73,2.93,2.13,-0.22,1
1778201629,2.03,3.07,2.13,-1.1,1
1778201631,2.78,2.93,2.13,-0.54,1
1778201633,2.77,2.93,2.27,-0.13,1
