Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778197813,2.53,2.8,2.53,-0.49,0
1778197815,2.79,2.67,2.53,0.11,0
1778197817,2.8,2.67,2.53,-0.59,0
1778197819,3.4,2.67,2.67,-0.21,0
1778197821,2.94,2.67,2.53,-0.45,0
1778197823,3.27,2.67,2.53,-0.06,0
1778197825,2.88,2.67,2.67,0.28,0
1778197827,3.46,2.8,2.53,0.12,0
1778197829,3.61,2.67,2.53,0.18,0
1778197831,3.25,2.8,2.53,0.03,0
1778197833,3.61,2.67,2.53,0.24,0
1778197835,2.92,2.8,2.53,0.44,0
1778197837,3.59,2.67,2.53,0.62,0
1778197839,2.96,2.67,2.67,-0.05,0
1778197841,3.17,2.8,2.53,0.13,0
1778197843,3.37,2.67,2.53,0.24,0
1778197845,3.45,2.8,2.53,0.17,0
1778197847,2.55,2.67,2.67,-0.2,0
1778197849,3.27,2.67,2.67,0.21,0
1778197851,2.3,2.67,2.53,-0.93,0
1778197853,3.51,2.67,2.53,-0.25,0
1778197855,2.88,2.8,2.67,-0.24,0
1778197857,3.43,2.67,2.53,0.4,0
1778197859,3.29,2.8,2.53,-0.18,0
1778197861,3.62,2.67,2.53,0.37,0
1778197863,3.16,2.8,2.67,0.23,0
1778197865,3.18,2.67,2.53,-0.08,0
1778197867,2.94,2.67,2.53,-0.43,0
1778197869,3.26,2.67,2.53,0.07,0
1778197871,3.48,2.67,2.67,-0.24,0
1778197873,3.64,2.8,2.67,-0.58,0
1778197875,3.12,2.67,2.53,-0.09,0
1778197877,2.79,2.67,2.53,-0.46,0
1778197879,3.17,2.67,2.53,0.16,0
1778197881,2.75,2.8,2.53,-0.77,0
1778197883,3.07,2.67,2.67,0.25,0
1778197885,2.33,2.8,2.67,-0.69,0
1778197887,3.68,2.67,2.53,-0.31,0
1778197889,3.58,2.67,2.53,0.0,0
1778197891,3.53,2.67,2.67,0.33,0
1778197893,3.59,2.8,2.53,-0.22,0
1778197895,3.07,2.67,2.53,0.31,0
1778197897,3.57,2.67,2.67,0.12,0
1778197899,3.76,2.67,2.67,0.66,0
1778197901,3.86,2.67,2.53,0.58,0
1778197903,3.77,2.67,2.67,0.17,0
1778197905,3.33,2.67,2.67,-0.11,0
1778197907,2.96,2.67,2.53,-0.1,0
1778197909,3.59,2.67,2.67,-0.32,0
1778197911,2.74,2.67,2.67,-0.86,0
1778197913,2.99,2.67,2.67,-0.17,0
1778197915,2.5,2.67,2.53,-0.33,0
1778197917,3.28,2.8,2.53,0.62,0
1778197919,3.67,2.67,2.53,0.18,0
1778197921,3.16,2.67,2.67,0.63,0
1778197923,3.12,2.67,2.67,0.22,0
1778197925,2.99,2.67,2.53,0.16,0
1778197927,3.47,2.67,2.53,-0.16,0
1778197929,3.39,2.67,2.53,0.37,0
1778197931,3.27,2.67,2.53,0.03,0
1778197933,3.54,2.8,2.53,0.5,0
1778197935,3.55,2.67,2.67,0.66,0
1778197937,3.31,2.8,2.53,0.44,0
1778197939,3.67,2.67,2.67,0.47,0
1778197941,2.49,2.67,2.53,0.05,0
1778197943,3.59,2.67,2.53,0.33,0
1778197945,2.77,2.67,2.67,-0.28,0
1778197947,3.41,2.8,2.53,-0.4,0
1778197949,2.65,2.67,2.53,-0.19,0
1778197951,3.17,2.67,2.53,0.35,0
1778197953,3.18,2.67,2.53,0.22,0
1778197955,3.3,2.8,2.53,0.4,0
1778197957,3.47,2.67,2.53,0.31,0
1778197959,3.58,2.8,2.53,-0.06,0
1778197961,3.91,2.67,2.53,0.55,0
1778197963,3.41,2.67,2.67,0.18,0
1778197965,3.28,2.67,2.53,-0.27,0
1778197967,3.66,2.67,2.53,0.33,0
1778197969,3.51,2.67,2.67,-0.24,0
1778197971,2.76,2.8,2.53,-0.37,0
1778197973,3.16,2.67,2.53,-0.06,0
1778197975,2.7,2.8,2.53,-0.21,0
1778197977,3.03,2.67,2.67,-0.07,0
1778197979,1.21,2.8,2.67,-1.75,0
1778197981,3.76,2.67,2.53,-0.03,0
1778197983,3.73,2.8,2.67,-0.55,0
1778197985,3.87,2.67,2.67,0.26,0
1778197987,3.2,2.8,2.53,-0.12,0
1778197989,3.24,2.67,2.53,0.6,0
1778197991,3.53,2.8,2.67,0.57,0
1778197993,3.05,2.67,2.67,-0.14,0
1778197995,3.15,2.67,2.53,0.24,0
1778197997,3.58,2.67,2.53,0.17,0
1778197999,3.39,2.67,2.67,0.32,0
1778198001,3.04,2.67,2.67,-0.34,0
1778198003,3.17,2.67,2.53,0.13,0
1778198005,2.86,2.67,2.53,-0.43,0
1778198007,3.33,2.67,2.67,0.15,0
1778198009,2.28,2.67,2.67,-1.15,0
1778198011,3.32,2.8,2.67,-0.12,0
1778198013,3.41,2.67,2.53,0.38,0
1778198015,3.28,2.8,2.53,0.02,0
1778198017,3.64,2.67,2.53,0.67,0
1778198019,3.23,2.8,2.67,0.61,0
1778198021,3.46,2.67,2.67,0.46,0
1778198023,2.99,2.8,2.53,0.07,0
1778198025,3.51,2.67,2.53,0.3,0
1778198027,3.36,2.8,2.67,0.03,0
1778198029,3.57,2.67,2.53,0.56,0
1778198031,3.4,2.8,2.53,0.18,0
