Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
1778200495,3.24,2.67,2.67,-0.33,0
1778200497,2.52,2.67,2.67,-0.1,0
1778200499,2.52,2.67,2.53,-0.39,0
1778200501,2.86,2.67,2.53,-0.11,0
1778200503,2.94,2.67,2.53,0.59,0
1778200505,2.77,2.8,2.67,-0.26,0
1778200507,3.01,2.67,2.53,-0.19,0
1778200509,3.05,2.8,2.53,-0.01,0
1778200511,2.41,2.67,2.53,-0.07,0
1778200513,3.12,2.8,2.67,-0.27,0
1778200515,2.42,2.67,2.53,-0.24,0
1778200517,2.0,2.8,2.53,-0.19,0
1778200519,2.12,2.67,2.67,-0.76,0
1778200521,2.71,2.67,2.67,-0.11,0
1778200523,2.74,2.8,2.53,0.07,0
1778200525,2.94,2.67,2.53,-0.38,0
1778200527,3.37,2.67,2.53,0.04,0
1778200529,2.44,2.8,2.53,0.05,0
1778200531,2.62,2.67,2.67,-0.27,0
1778200533,2.2,2.8,2.67,0.22,0
1778200535,2.76,2.67,2.53,0.23,0
1778200537,2.83,2.67,2.53,0.18,0
1778200539,0.65,2.67,2.53,-1.57,0
1778200541,2.44,2.67,2.53,-0.38,0
1778200543,2.72,2.8,2.53,-0.24,0
1778200545,2.12,2.67,2.67,-0.1,0
1778200547,2.62,2.67,2.67,-0.11,0
1778200549,2.13,2.67,2.67,-0.65,0
1778200551,3.41,2.67,2.53,0.49,0
1778200553,2.23,2.67,2.53,-0.15,0
1778200555,2.53,2.67,2.67,0.02,0
1778200557,3.14,2.67,2.53,-0.02,0
1778200559,2.85,2.67,2.53,0.25,0
1778200561,2.48,2.67,2.67,0.43,0
1778200563,2.91,2.8,2.53,-0.35,1
1778200565,2.74,3.07,2.13,-0.04,1
1778200567,2.33,3.07,2.13,-0.53,1
1778200569,2.34,2.93,2.13,-0.34,1
1778200571,2.02,3.07,2.13,-0.29,1
1778200573,2.73,3.07,2.13,0.0,1
1778200575,2.07,2.93,2.27,-0.42,1
1778200577,2.7,3.07,2.13,-0.58,1
1778200579,1.93,3.07,2.13,-0.46,1
1778200581,2.11,3.07,2.13,-0.35,1
1778200583,2.17,3.07,2.13,-0.6,1
1778200585,2.81,2.93,2.13,-0.02,1
1778200587,2.23,2.93,2.13,-0.03,1
1778200589,2.28,2.93,2.13,-0.29,1
1778200591,2.47,3.07,2.13,-0.6,1
1778200593,3.05,3.07,2.27,-0.35,1
1778200595,2.78,2.93,2.13,-0.5,1
1778200597,2.77,2.93,2.13,0.26,1
1778200599,2.82,2.93,2.13,-0.29,1
1778200601,2.64,2.93,2.13,-0.47,1
1778200603,2.17,2.93,2.13,0.22,1
1778200605,2.57,3.07,2.13,-0.34,1
1778200607,2.53,3.07,2.13,0.29,1
1778200609,2.07,3.07,2.13,-0.44,1
1778200611,2.73,3.07,2.13,0.43,1
1778200613,2.03,3.07,2.13,-0.55,1
1778200615,1.22,3.07,2.13,-1.93,1
1778200617,2.16,2.93,2.13,-0.71,1
1778200619,3.17,3.07,2.13,-0.61,1
1778200621,2.49,3.07,2.13,0.01,1
1778200623,2.96,2.93,2.27,-0.67,1
