0,12.02,2.77,2.85,3.009,0
1,0.97,2.96,2.85,-6.282,0
2,2.94,2.77,2.85,0.589,0
3,3.35,2.87,2.75,-6.564,0
4,5.91,2.81,2.78,-4.506,0
5,7.16,2.95,2.75,-4.350,0
6,-0.28,2.61,2.72,-0.771,0
7,4.77,2.77,2.80,-0.976,0
8,3.38,2.78,2.75,-6.183,0
9,3.28,2.66,2.68,-2.528,0
10,10.13,2.80,2.66,1.369,0
11,-1.60,2.95,2.84,2.397,0
12,6.54,2.98,2.62,-6.504,0
13,2.21,2.88,2.74,8.415,0
14,5.77,2.63,2.74,-2.890,0
15,9.66,3.01,2.55,-1.477,0
16,13.09,2.66,2.77,-0.197,0
17,7.65,2.77,2.64,-4.192,0
18,4.63,2.83,2.84,2.872,0
19,-1.18,2.71,2.55,-3.298,0
20,8.55,2.79,2.79,-6.632,0
21,1.02,2.80,2.67,-2.767,0
22,6.19,2.74,2.78,-6.465,0
23,0.84,2.91,2.78,4.051,0
24,-5.24,2.64,2.77,-6.385,0
25,11.13,2.63,2.46,-0.678,0
26,-3.64,2.84,2.73,-0.671,0
27,6.69,2.81,2.78,4.778,0
28,6.86,2.78,2.66,-6.214,0
29,0.13,2.83,2.55,-4.043,0
30,-4.63,2.77,2.55,-2.418,0
31,13.32,2.73,2.72,-0.590,0
32,0.16,2.66,2.68,-1.282,0
33,-5.93,2.93,2.72,-7.317,0
34,2.30,2.96,2.78,-3.409,0
35,1.42,2.61,2.66,0.754,0
36,-4.08,2.70,2.55,-6.911,0
37,11.31,2.80,2.79,-9.283,0
38,-1.32,2.56,2.72,5.216,0
39,-4.13,2.78,2.90,-4.382,0
40,-1.40,2.76,2.58,-4.663,0
41,0.12,2.69,2.81,-10.273,0
42,2.93,2.79,2.72,-13.558,0
43,15.30,3.02,2.87,-3.049,0
44,-4.02,2.71,2.79,-2.538,0
45,9.98,2.71,2.63,1.029,0
46,2.25,2.66,2.72,2.732,0
47,2.72,2.97,2.99,9.314,0
48,2.04,2.90,2.71,-1.909,0
49,1.32,2.99,2.80,-7.857,0
50,9.86,2.89,2.69,-3.610,1
51,6.40,3.04,2.58,-6.835,1
52,6.21,2.90,2.78,3.971,1
53,7.67,3.13,2.77,8.019,1
54,7.75,3.02,2.83,-1.891,1
55,-3.14,2.94,2.45,-2.777,1
56,-1.09,2.88,2.53,0.323,1
57,3.99,2.84,2.49,-0.354,1
58,-0.47,2.99,2.45,2.357,1
59,3.31,2.93,2.59,-11.602,1
60,-7.11,2.98,2.55,-2.294,1
61,-2.07,2.95,2.47,-6.589,1
62,11.44,2.87,2.64,3.106,1
63,5.27,3.15,2.71,-2.030,1
64,-0.68,3.07,2.53,-5.775,1
65,4.06,2.81,2.71,-3.550,1
66,4.51,3.14,2.77,3.716,1
67,0.68,2.88,2.46,-4.005,1
68,2.73,3.09,2.62,0.856,1
69,3.53,3.13,2.75,-4.826,1
70,0.26,2.92,2.53,-0.518,1
71,-6.90,3.01,2.64,-2.327,1
72,5.19,3.15,2.73,-0.033,1
73,0.69,3.13,2.57,-8.667,1
74,0.57,2.96,2.59,-0.041,1
75,-1.38,2.91,2.54,-6.058,1
76,7.06,2.98,2.69,4.796,1
77,0.83,3.09,2.55,-0.999,1
78,1.91,2.94,2.55,0.175,1
79,2.69,3.11,2.72,-0.773,1
80,0.67,3.00,2.48,-3.250,1
81,5.54,2.95,2.66,-4.113,1
82,-0.63,2.94,2.48,-2.635,1
83,1.95,3.25,2.81,-7.214,1
84,9.13,3.02,2.60,-0.459,1
85,2.32,2.91,2.47,-5.471,1
86,-5.72,2.78,2.57,-5.875,1
87,2.30,2.94,2.67,-8.744,1
88,1.85,2.94,2.61,-6.579,1
89,2.16,2.74,2.59,-0.048,1
90,1.60,3.02,2.64,-5.448,1
91,6.16,2.96,2.52,-0.635,1
92,4.29,3.06,2.61,-5.364,1
93,5.40,2.90,2.68,-12.956,1
94,-1.52,2.94,2.50,-1.423,1
95,5.18,2.94,2.78,-0.609,1
96,5.00,2.94,2.57,-0.409,1
97,-3.70,2.97,2.79,-2.666,1
98,8.30,3.01,2.71,-8.777,1
99,3.30,3.12,2.78,-13.290,1
100,10.11,3.14,2.75,3.898,1
101,2.17,2.95,2.57,-6.703,1
102,2.84,2.91,2.59,-5.821,1
103,-1.10,2.87,2.60,0.583,1
104,1.05,3.04,2.71,-2.292,1
105,3.53,2.83,2.51,4.231,1
106,-0.27,2.84,2.55,-2.505,1
107,-0.86,2.87,2.68,-11.760,1
