0,-1.21,2.68,2.61,-0.538,0
1,9.51,2.83,2.94,-4.523,0
2,5.19,2.78,2.73,5.664,0
3,-1.18,3.18,2.88,-1.373,0
4,0.52,2.80,2.87,-2.259,0
5,3.46,2.78,2.61,-0.653,0
6,2.61,2.72,2.69,1.025,0
7,0.06,2.89,2.67,-5.599,0
8,-1.63,2.98,2.86,1.244,0
9,4.18,2.69,2.76,-6.895,0
10,5.71,2.84,2.74,-1.709,0
11,5.46,2.74,2.67,-2.387,0
12,1.74,2.79,2.56,-3.072,0
13,2.90,2.63,2.76,-5.316,0
14,0.93,2.79,2.74,-1.316,0
15,0.59,2.87,2.82,-3.382,0
16,2.73,2.88,2.73,-2.342,0
17,4.32,2.59,2.74,2.959,0
18,7.82,2.89,2.69,1.356,0
19,1.16,3.03,2.82,10.211,0
20,2.31,2.77,2.76,1.902,0
21,0.29,2.73,2.68,-0.363,0
22,-2.19,2.66,2.95,-0.783,0
23,3.81,2.84,2.55,6.530,0
24,6.83,2.72,2.72,0.635,0
25,1.91,2.79,2.85,-0.867,0
26,2.37,2.85,2.66,-5.230,0
27,3.96,2.73,2.69,-3.443,0
28,5.50,2.96,2.82,-0.170,0
29,3.75,2.89,2.83,-3.385,0
30,3.34,3.44,2.09,-8.037,1
31,3.29,3.46,2.30,-5.648,1
32,1.53,3.15,2.07,-2.531,1
33,-2.51,3.47,2.10,-3.693,1
34,-0.75,3.30,2.19,-7.138,1
35,-2.37,3.36,2.34,-6.392,1
36,-5.96,3.42,2.14,-5.396,1
37,-3.53,3.47,2.10,-3.774,1
38,-2.92,3.60,2.28,-8.363,1
39,3.74,3.36,1.96,-2.837,1
40,0.07,3.22,1.95,-3.712,1
41,3.70,3.50,2.08,2.901,1
42,-5.18,3.40,2.21,-3.218,1
43,7.67,3.68,2.18,-0.547,1
44,-0.92,3.35,2.05,-4.873,1
45,-2.92,3.27,2.05,-6.682,1
46,-0.41,3.43,2.20,-4.990,1
47,1.27,3.50,2.11,-3.449,1
48,-0.81,3.37,2.17,-9.727,1
49,1.33,3.37,2.17,-7.910,1
50,-0.85,3.58,2.28,-4.023,1
51,0.47,3.39,2.20,-7.239,1
52,1.94,3.08,1.99,-4.248,1
53,-2.32,3.22,2.22,-11.555,1
54,2.84,3.28,2.13,-3.764,1
55,2.60,3.39,2.06,-3.367,1
56,-2.98,3.62,2.31,-8.428,1
57,2.83,3.30,2.17,-1.193,1
58,2.60,3.37,2.18,-10.697,1
59,2.91,3.55,2.24,-4.330,1
60,-11.58,3.44,2.16,-1.124,1
61,-3.48,3.22,2.12,-4.436,1
62,-5.50,3.38,2.15,-5.450,1
63,-0.23,3.37,2.18,0.289,1
64,-4.79,3.41,2.19,-3.490,1
65,-1.84,3.64,2.39,1.004,1
66,1.91,3.38,2.34,-5.108,1
67,4.59,3.33,2.21,-8.073,1
68,0.80,3.35,2.00,-8.751,1
69,0.71,3.37,2.16,-4.797,1
70,0.96,3.24,2.10,-1.179,1
71,-3.55,3.29,2.19,-3.759,1
72,-2.43,3.51,2.12,-2.139,1
73,-3.88,3.35,2.12,3.609,1
74,0.37,3.43,2.28,-14.395,1
75,-3.10,3.33,2.21,-7.362,1
76,1.87,3.12,2.06,-4.813,1
77,2.47,3.21,2.06,-3.024,1
78,-1.24,3.29,2.05,-5.138,1
79,1.83,3.23,1.90,3.387,1
80,-1.24,3.22,1.99,-10.044,1
81,1.03,3.35,2.17,-11.390,1
82,-5.67,3.42,2.14,-3.378,1
83,-6.94,3.27,1.93,-9.134,1
84,-2.20,3.35,2.11,-8.520,1
85,-4.09,3.13,2.06,-2.940,1
86,-3.90,3.15,2.16,0.524,1
87,3.32,3.18,2.06,-5.986,1
88,2.02,3.26,2.06,-10.157,1
89,5.03,3.36,2.23,-6.005,1
90,-2.85,3.32,2.22,-4.227,1
91,4.37,3.32,2.21,-9.253,1
92,-6.22,3.41,2.12,-9.348,1
93,-1.10,3.39,2.01,-5.080,1
94,-0.40,3.22,2.04,-6.515,1
95,2.10,3.17,2.15,-9.676,1
96,3.51,3.59,2.21,-1.087,1
97,-2.76,3.27,2.03,-8.767,1
98,-4.69,3.57,2.07,-11.524,1
99,-3.90,3.27,1.97,-7.320,1
100,2.56,3.45,2.39,-4.699,1
101,-8.97,3.39,2.26,-4.002,1
102,0.33,3.34,2.12,0.537,1
103,1.62,3.43,2.13,-12.996,1
104,-0.28,3.36,2.21,-3.374,1
105,-2.89,3.19,2.22,-2.139,1
106,2.80,3.22,2.13,-5.191,1
107,-2.20,3.26,2.17,-3.448,1
108,0.03,3.12,2.14,-7.530,1
109,-2.48,3.44,2.22,-1.996,1
110,4.23,3.40,2.08,-3.709,1
111,-1.32,3.33,2.26,-7.579,1
112,-3.92,3.35,2.10,-5.917,1
113,-1.87,3.19,2.00,-4.524,1
114,2.65,3.32,2.11,-6.351,1
115,1.62,3.44,2.14,-11.510,1
116,-3.11,3.43,2.16,-1.716,1
117,0.01,3.22,2.11,-5.632,1
118,-2.88,3.36,2.01,-4.456,1
119,4.48,3.29,2.04,-2.005,1
120,2.59,3.17,2.00,-1.716,1
121,-4.24,2.96,2.04,-0.383,1
122,-1.59,3.39,2.01,-10.468,1
123,2.21,3.47,2.38,-7.195,1
124,-5.74,3.36,2.18,-4.391,1
125,1.96,3.47,2.15,-5.813,1
126,4.58,3.54,2.10,-0.212,1
127,3.81,3.53,2.07,-6.485,1
128,-5.05,3.05,2.12,-3.941,1
129,2.97,3.30,2.12,-4.150,1
130,-3.18,3.25,2.24,-8.784,1
131,-3.24,3.24,2.03,-2.248,1
132,-4.16,3.33,2.04,-7.712,1
133,-2.64,3.41,2.13,-4.683,1
134,-2.82,3.50,2.23,-3.252,1
135,3.03,3.35,1.99,-0.282,1
136,2.81,3.56,2.17,-4.700,1
137,1.24,3.40,2.12,-1.345,1
138,3.57,3.39,2.28,-4.306,1
139,-1.97,3.45,2.08,-8.115,1
140,3.86,3.34,2.18,-4.500,1
141,3.52,3.16,2.20,-2.994,1
142,2.38,3.19,2.12,-2.325,1
143,2.79,3.27,2.09,-3.551,1
144,0.65,3.36,2.06,-8.923,1
145,-2.70,3.38,2.04,0.681,1
146,1.64,3.52,2.18,0.097,1
147,-5.32,3.32,2.03,-0.501,1
148,-5.12,3.49,2.09,-4.078,1
149,2.81,3.60,2.19,-3.317,1
150,-1.87,3.26,2.15,-7.973,1
151,-5.49,3.23,2.09,-6.481,1
152,4.33,3.33,2.31,-6.090,1
153,-1.94,3.21,2.12,-8.740,1
154,-4.91,3.18,2.06,-4.078,1
155,-0.41,3.39,2.35,-11.062,1
156,-2.99,3.65,2.07,-6.666,1
157,-0.77,3.22,2.08,-2.023,1
158,0.25,3.08,2.09,-6.888,1
159,-0.10,3.24,2.23,-6.209,1
160,1.74,3.38,2.19,-5.728,1
161,1.97,3.45,2.30,-1.611,1
162,-0.64,3.50,2.21,1.121,1
163,-3.55,3.50,2.02,-5.063,1
164,2.34,3.43,2.17,-2.114,1
165,6.68,3.21,2.00,-6.492,1
166,-0.70,3.43,1.99,-8.517,1
167,0.85,3.24,2.15,-6.528,1
168,1.02,3.37,2.14,-1.907,1
169,0.83,3.37,2.25,-5.443,1
170,0.16,3.36,2.20,-8.044,1
171,0.32,3.25,2.16,-7.856,1
172,-2.05,3.55,2.26,-2.899,1
173,5.80,3.24,2.07,-4.658,1
174,-0.75,3.39,2.16,-9.648,1
175,-0.03,3.24,2.03,0.051,1
176,3.11,3.31,2.13,-1.582,1
177,-6.23,3.53,2.08,-7.026,1
178,0.83,3.39,2.09,-12.860,1
179,3.80,3.24,2.01,-0.878,1
