0,10.01,2.73,2.78,4.808,0
1,4.61,2.79,2.83,1.037,0
2,1.90,2.85,2.83,-6.794,0
3,-2.46,2.89,2.75,7.646,0
4,3.91,2.54,2.86,-2.190,0
5,9.51,2.94,2.81,-2.888,0
6,7.02,2.67,2.69,-2.333,0
7,8.42,2.76,2.63,-6.784,0
8,-3.48,2.84,2.73,-7.123,0
9,0.34,2.74,2.58,-1.955,0
10,-5.33,2.87,2.83,-1.491,0
11,8.91,3.03,2.85,0.477,0
12,-1.79,2.71,2.67,2.183,0
13,3.37,2.62,2.77,-2.695,0
14,7.07,2.95,2.81,4.138,0
15,10.37,2.69,2.74,3.211,0
16,-0.53,2.78,2.69,-3.472,0
17,-3.64,2.81,2.79,-10.842,0
18,0.86,2.48,2.41,-2.016,0
19,4.28,2.66,2.80,0.493,0
20,-6.32,2.84,2.83,-3.903,0
21,-3.36,2.88,2.81,5.575,0
22,11.27,2.76,2.80,3.034,0
23,3.80,2.82,2.63,2.508,0
24,-0.82,3.01,2.88,-7.314,0
25,10.59,2.78,2.68,-6.286,0
26,4.68,2.86,2.77,3.990,0
27,-2.24,2.86,2.83,2.541,0
28,1.53,2.92,2.84,4.980,0
29,-3.70,2.91,2.68,1.033,0
30,3.41,2.86,2.89,-3.462,0
31,-7.65,2.87,2.81,-7.862,0
32,-0.49,2.83,2.71,4.611,0
33,0.12,2.73,2.64,6.392,0
34,6.43,3.08,2.80,2.134,0
35,-6.22,2.75,2.76,1.501,0
36,3.54,2.80,2.77,-11.575,0
37,-6.29,2.90,2.64,-3.906,0
38,10.35,2.98,2.80,-3.900,0
39,11.94,2.90,2.74,3.944,0
40,1.36,2.74,2.81,-1.993,0
41,2.47,2.77,2.80,1.039,0
42,-2.17,2.84,2.71,2.442,0
43,8.28,2.78,2.79,-6.117,0
44,5.65,2.99,2.85,-0.583,0
45,-2.44,2.71,2.80,-4.819,0
46,1.79,2.75,2.84,-5.700,0
47,-2.00,2.85,2.87,-5.537,0
48,4.15,2.85,2.69,-4.317,0
49,7.44,2.74,2.68,2.889,0
50,-6.15,2.88,2.82,1.981,0
51,5.14,2.60,2.72,7.636,0
52,-2.81,2.90,3.00,0.350,0
53,10.69,2.77,2.61,0.256,0
54,4.57,2.72,2.71,13.526,0
55,4.98,2.82,2.78,-3.646,0
56,0.76,2.91,2.91,3.176,0
57,-1.57,2.94,2.90,0.012,0
58,9.05,2.91,2.78,-4.814,0
59,-1.50,2.81,2.99,3.492,0
60,4.90,2.79,2.77,1.733,0
61,4.75,2.81,2.79,-0.495,0
62,9.23,2.80,2.68,14.905,0
63,1.26,2.70,2.71,0.894,0
64,-1.89,2.77,2.80,-1.752,0
65,9.99,2.80,2.77,-5.059,0
66,0.94,2.95,2.81,-7.291,0
67,4.43,2.63,2.73,-2.721,0
68,0.97,2.78,2.68,-2.117,0
69,-2.82,2.88,2.77,-12.315,0
70,-1.13,2.79,2.79,-6.843,0
71,8.00,2.60,2.87,-2.199,0
72,-1.07,3.04,2.76,-13.685,0
73,1.96,2.88,2.59,3.633,0
74,1.41,2.70,2.85,-3.216,0
75,-3.81,2.71,2.64,-6.308,0
76,4.39,2.72,2.75,3.174,0
77,2.80,2.89,2.78,3.939,0
78,7.24,2.79,2.68,2.065,0
79,8.77,2.74,2.61,-0.005,0
80,-0.08,2.81,2.76,-4.494,0
81,4.04,2.67,2.56,-1.426,0
82,9.90,2.91,2.72,-5.584,0
83,7.98,2.85,2.74,4.586,0
84,9.99,2.71,2.85,-3.363,0
85,0.77,3.02,2.92,3.283,0
86,4.59,2.76,2.78,0.515,0
87,10.69,2.73,2.65,-1.067,0
88,-0.30,3.02,2.75,1.151,0
89,-0.17,2.95,2.84,4.733,0
90,6.40,2.67,2.69,-1.256,0
91,-1.85,2.88,2.75,-0.130,0
92,2.65,2.79,2.83,-3.103,0
93,0.42,2.96,2.72,-2.399,0
94,-0.77,2.98,2.74,12.177,0
95,4.03,2.88,2.70,-2.317,0
96,12.70,2.85,2.91,-0.856,0
97,-0.55,2.94,2.81,2.824,0
98,-7.71,2.70,2.73,1.749,0
99,11.11,2.79,2.70,-4.796,0
100,6.58,2.81,2.50,-0.048,1
101,3.75,2.98,2.75,-7.378,1
102,-4.24,2.83,2.55,1.403,1
103,1.18,2.68,2.52,0.619,1
104,-1.40,2.93,2.72,-4.180,1
105,-4.84,2.90,2.57,-1.616,1
106,1.14,2.92,2.81,-3.729,1
107,5.61,2.70,2.67,1.694,1
108,0.48,2.66,2.73,-8.503,1
109,4.86,2.76,2.67,1.289,1
110,3.82,3.03,2.83,-7.723,1
111,3.41,2.77,2.53,-3.909,1
112,7.11,2.85,2.79,-5.207,1
113,3.60,2.80,2.83,-2.060,1
114,7.21,2.79,2.48,2.125,1
115,10.96,2.80,2.79,-6.213,1
116,-1.72,2.73,2.62,-5.609,1
117,4.84,2.97,2.59,-5.775,1
118,5.82,2.93,2.69,7.090,1
119,-1.22,2.93,2.68,-2.415,1
120,6.25,2.73,2.76,-14.762,1
121,1.34,2.90,2.51,5.493,1
122,2.52,2.85,2.54,-1.102,1
123,3.68,2.86,2.58,2.317,1
124,-2.39,2.65,2.58,-12.732,1
125,4.90,2.97,2.61,3.528,1
126,-0.69,2.79,2.63,-11.097,1
127,7.56,2.89,2.73,-6.511,1
128,7.73,3.14,2.81,-2.552,1
129,1.96,2.81,2.89,-12.873,1
130,-2.04,2.79,2.62,0.837,1
131,11.04,2.81,2.76,0.031,1
132,2.30,2.78,2.73,-2.221,1
133,4.83,2.99,2.52,-7.440,1
134,-4.15,2.83,2.76,-2.965,1
135,3.21,2.76,2.88,5.350,1
136,7.95,2.71,2.63,-6.526,1
137,0.75,2.93,2.59,13.221,1
138,-2.31,2.96,2.63,2.275,1
139,3.80,2.85,2.67,-1.976,1
140,-1.38,2.80,2.62,7.591,1
141,5.59,2.95,2.67,-3.886,1
142,-5.75,2.70,2.59,-10.516,1
143,-2.22,2.78,2.65,-5.298,1
144,-6.26,2.87,2.91,-2.106,1
145,6.79,2.77,2.59,-0.756,1
146,3.47,2.87,2.74,-3.793,1
147,-2.83,3.04,2.55,-4.789,1
148,2.81,2.87,2.63,-1.172,1
149,9.51,2.83,2.68,-4.169,1
150,6.35,2.75,2.53,-1.717,1
151,4.54,2.66,2.52,0.884,1
152,2.18,3.01,2.71,3.422,1
153,5.05,2.71,2.56,-9.603,1
154,2.24,2.82,2.66,-9.887,1
155,13.68,2.74,2.69,-0.445,1
156,-3.67,2.95,2.75,-8.941,1
157,1.23,2.86,2.53,-9.584,1
158,0.14,2.83,2.59,-1.544,1
159,1.36,2.99,2.70,0.373,1
160,-1.47,2.83,2.68,-3.877,1
161,-2.75,2.81,2.70,-3.047,1
162,3.71,2.64,2.66,-12.002,1
163,2.06,2.90,2.75,-3.062,1
164,5.63,3.03,2.61,-7.700,1
165,0.92,2.74,2.71,-11.119,1
166,8.92,2.76,2.60,0.596,1
167,-2.08,3.02,2.82,1.272,1
168,5.87,2.98,2.52,5.936,1
169,0.28,2.98,2.73,-0.650,1
170,-1.95,2.95,2.65,12.065,1
171,-2.90,2.78,2.54,-0.662,1
172,4.94,2.83,2.49,0.692,1
173,2.82,2.97,2.85,1.725,1
174,10.24,2.84,2.70,-0.419,1
175,6.98,3.01,2.84,-4.017,1
176,-3.60,2.84,2.68,-4.097,1
177,7.97,2.99,2.65,14.948,1
178,4.86,2.86,2.62,0.744,1
179,-2.47,2.95,2.69,6.553,1
180,0.59,2.88,2.75,3.832,1
181,-1.38,2.99,2.84,7.764,1
182,-1.10,2.63,2.55,-6.188,1
183,4.53,3.04,2.64,-6.124,1
184,6.97,2.75,2.68,3.317,1
185,-0.82,2.94,2.66,-5.029,1
186,-5.77,2.89,2.63,1.834,1
187,17.30,2.94,2.78,-2.895,1
188,1.84,2.60,2.75,4.415,1
189,7.06,2.62,2.66,-0.895,1
190,-0.58,2.82,2.71,-4.705,1
191,5.97,2.82,2.72,6.143,1
192,-6.39,2.98,2.71,-4.721,1
193,1.02,2.96,2.77,2.757,1
194,4.12,2.86,2.59,4.663,1
195,10.48,2.96,2.82,-0.522,1
196,5.09,2.84,2.70,-3.056,1
197,-0.87,2.64,2.68,0.711,1
198,2.04,2.91,2.79,-5.571,1
199,11.08,2.84,2.68,-5.593,1
200,-3.85,2.89,2.64,-1.092,1
201,5.24,2.65,2.73,-3.854,1
202,-3.23,2.89,2.86,13.597,1
203,-2.73,2.84,2.73,1.702,1
204,-1.65,2.89,2.70,-3.349,1
205,-5.67,2.80,2.64,4.251,1
206,0.49,2.84,2.74,14.729,1
207,6.30,2.85,2.60,-1.788,1
208,1.03,2.94,2.68,-3.431,1
209,0.31,2.75,2.68,-0.415,1
210,-2.73,2.70,2.34,2.971,1
211,3.63,2.82,2.58,-0.379,1
212,-6.33,2.99,2.72,-1.475,1
213,9.00,2.59,2.73,-1.950,1
214,1.60,2.84,2.66,-4.531,1
215,0.43,2.65,2.55,-8.212,1
216,14.70,2.69,2.69,4.678,1
217,-3.45,2.78,2.68,-2.208,1
218,-5.02,2.92,2.73,6.063,1
219,-3.34,2.88,2.72,-12.541,1
220,-2.39,2.98,2.58,-1.892,1
221,3.36,2.91,2.65,-4.507,1
222,-1.00,2.88,2.45,-2.164,1
223,-3.26,2.72,2.68,3.042,1
224,4.84,2.91,2.68,8.733,1
225,-0.52,2.91,2.77,3.452,1
226,5.53,2.82,2.73,-4.082,1
227,-1.25,2.74,2.66,0.308,1
228,1.70,2.71,2.46,-2.627,1
229,-3.06,2.80,2.83,-1.890,1
230,4.26,2.97,2.84,1.540,1
231,-4.69,2.86,2.62,1.541,1
232,2.52,2.80,2.80,-5.344,1
233,2.23,2.87,2.74,-4.090,1
234,-2.12,2.95,2.64,1.747,1
235,-1.29,2.82,2.81,-0.788,1
236,11.13,2.93,2.83,2.518,1
237,-3.13,2.76,2.69,-5.680,1
238,4.31,2.85,2.67,-5.820,1
239,-1.19,2.88,2.88,2.065,1
240,-7.36,2.95,2.87,2.140,1
241,3.43,2.88,2.68,-8.553,1
242,9.94,2.93,2.66,-1.520,1
243,2.77,2.87,2.84,-4.079,1
244,0.89,2.82,2.70,0.640,1
245,6.36,2.69,2.62,7.456,1
246,9.72,2.68,2.59,-13.986,1
247,-1.88,2.76,2.59,-3.668,1
248,8.52,2.93,2.64,-9.502,1
249,8.00,2.79,2.62,7.493,1
250,-6.21,2.79,2.88,-10.080,0
251,5.59,2.74,2.77,7.462,0
252,-6.49,2.91,2.76,-6.808,0
253,2.28,2.78,2.75,-4.135,0
254,-3.14,2.89,2.74,-4.227,0
255,3.95,2.84,2.85,1.292,0
256,6.18,2.84,2.87,-7.242,0
257,0.39,3.03,2.80,-4.934,0
258,5.91,2.81,2.60,-1.617,0
259,3.88,2.83,2.92,2.849,0
260,3.62,2.83,2.75,-6.075,0
261,0.86,2.84,2.74,-8.931,0
262,1.94,2.68,2.82,3.677,0
263,-0.99,2.85,2.69,1.152,0
264,8.86,2.88,2.64,-9.432,0
265,7.04,2.83,2.65,2.293,0
266,10.24,3.03,2.87,-2.419,0
267,3.36,3.10,2.95,6.579,0
268,4.36,2.71,2.66,-1.745,0
269,3.30,2.89,2.77,6.440,0
270,-6.91,2.87,2.63,4.439,0
271,4.25,2.87,2.63,12.357,0
272,0.78,2.77,2.67,-7.461,0
273,-1.74,2.95,2.76,-1.496,0
274,3.88,2.90,2.74,-2.777,0
275,1.96,2.91,2.85,-8.543,0
276,1.48,2.81,2.89,-5.501,0
277,-1.58,2.70,2.82,4.717,0
278,3.66,2.73,2.61,4.370,0
279,4.23,2.74,2.65,-5.179,0
280,6.12,2.89,2.76,-7.619,0
281,9.84,2.83,2.60,-6.034,0
282,4.98,2.60,2.85,5.142,0
283,6.64,2.85,2.70,2.745,0
284,1.68,2.83,2.73,-4.317,0
285,-0.52,2.87,2.74,1.222,0
286,-0.09,2.85,2.57,5.328,0
287,2.93,2.65,2.86,-7.719,0
288,2.69,2.90,2.80,8.503,0
289,0.66,2.68,2.69,-8.778,0
290,-1.83,2.90,2.63,-1.620,0
291,-13.39,3.01,2.91,2.521,0
292,-0.58,2.83,2.89,-2.902,0
293,0.53,2.62,2.69,0.617,0
294,1.35,2.66,2.60,3.903,0
295,-1.02,2.73,2.65,-2.060,0
296,4.92,2.86,2.90,-8.745,0
297,12.42,2.84,2.65,-5.743,0
298,3.39,2.87,2.80,12.118,0
299,5.54,2.79,2.82,-0.519,0
